,n.name,n.code,score
2493,Oconomowoc Airport,0WI8,1.0
4662,Worth Airport,9MO4,1.0
3805,Chandler Airport,3MD9,1.0
2357,Cherry Field,2MD6,1.0
3291,Vieira Airport,8MN5,1.0
1448,Mexico Airdrome Airport,NY96,1.0
1443,Bonne Terre Municipal Airport,K1BT,1.0
2431,Henderson Airport,8MS1,1.0
4660,Granite Mountain Lodge Airport,CO11,1.0
3225,Roadcap Airport,37PA,1.0
4029,Duane E. Davis Airport,26IL,1.0
2486,Coppenger Farm Airport,TX95,1.0
2963,Alpha Hotel Airport,WS81,1.0
4883,Grant Airport,3GA0,1.0
2507,Mills Brothers Airport,05PS,1.0
2508,Fox Fire Airport,SN85,1.0
3198,Airpark Private Airport,04MO,1.0
2566,"Pine Bluff Regional Airport, Grider Field",KPBF,1.0
3158,East Lake Airport,66MI,1.0
3101,Horst Airport,3PA0,1.0
3045,Chapin Airport,47OH,1.0
5144,Gizmo Field,XS55,1.0
2274,Flying Y Service Airport,MS41,1.0
3346,Lost Bridge Airport,OA16,1.0
4744,Logan Field,K1A4,1.0
4570,Bowlin Airport,IN85,1.0
1862,Green Country Airpark,69OK,1.0
4783,Baldwin Airport,WI14,1.0
4814,Mave's Lakeview Road Airport,8WN8,1.0
3518,Cub Acres Airport,6WI0,1.0
677,Fayette Regional Air Center Airport,K3T5,1.0
4133,Meerwarth Airport,6NK2,1.0
4822,Jaars Townsend Airport,KN52,1.0
3483,Herbert Ranch Airport,XS03,1.0
3449,Thompson-Robbins Airport,KHEE,1.0
1683,Freefall Oz Airport,06PA,1.0
4236,Ksa Orchards Airport,OK11,1.0
4628,J & L Aviation Airport,WS46,1.0
1664,Lz Carroll STOLport,4NC9,1.0
4238,Sedalia Memorial Airport,KDMO,1.0
3757,Fairbury Municipal Airport,KFBY,1.0
3407,Reeds Airport,24OI,1.0
3404,Progreso Airport,TS05,1.0
4749,Gottwald Field,10TE,1.0
1548,William T. Piper Memorial Airport,KLHV,1.0
3971,Patrum Field,II09,1.0
4173,5 Lakes Airport,PA81,1.0
3964,Grand Lake Regional Airport,K3O9,1.0
4954,River Acres Airport,FD70,1.0
554,Gibbons Airport,12AR,0.6666666666666666
4634,Hannah Airport,31MO,0.6666666666666666
4222,Caughdenoy Airport,1NY9,0.6666666666666666
2693,Archdale Meadows Airport,NY63,0.6666666666666666
40,Nashville International Airport,KBNA,0.40140390511537843
79,Charlotte Douglas International Airport,KCLT,0.394747282393081
96,Chicago Midway International Airport,KMDW,0.3931873863905793
72,Dallas Love Field,KDAL,0.39191744131085554
119,Washington Dulles International Airport,KIAD,0.3916706030546371
53,McCarran International Airport,KLAS,0.39133170770077874
106,William P Hobby Airport,KHOU,0.39028791088099163
137,Centennial Airport,KAPA,0.3883987821063315
43,Louisville Muhammad Ali International Airport,KSDF,0.38809579530384586
69,Dallas Fort Worth International Airport,KDFW,0.38703905399097555
29,Westchester County Airport,KHPN,0.38604795530379454
70,Indianapolis International Airport,KIND,0.38405125829859504
125,DeKalb Peachtree Airport,KPDK,0.3840216132767271
117,John Glenn Columbus International Airport,KCMH,0.381869818851704
35,Chicago O'Hare International Airport,KORD,0.3805553430735103
81,Phoenix Sky Harbor International Airport,KPHX,0.37971302091283776
39,Philadelphia International Airport,KPHL,0.37893213496839057
109,Teterboro Airport,KTEB,0.3787878787878788
32,Fort Lauderdale Hollywood International Airport,KFLL,0.3773799590381552
58,Los Angeles International Airport,KLAX,0.37717968157695225
50,Baltimore/Washington International Thurgood Marshall Airport,KBWI,0.3770653327269971
449,Cincinnati Municipal Airport Lunken Field,KLUK,0.37658012262508517
150,Eppley Airfield,KOMA,0.3755567298256209
144,Orlando Executive Airport,KORL,0.37516024432546563
38,Miami-Opa Locka Executive Airport,KOPF,0.37499057812617775
2896,Stevens Airport,60CO,0.37482106532057563
183,Addison Airport,KADS,0.3746517057007305
93,Chicago Executive Airport,KPWK,0.3744824990590892
192,Spirit of St Louis Airport,KSUS,0.3740039091865885
46,Scottsdale Airport,KSDL,0.3736668168844825
142,Van Nuys Airport,KVNY,0.37358263873244724
185,South Valley International Airport,KU42,0.3734984984984985
47,Hartsfield Jackson Atlanta International Airport,KATL,0.3729664892420721
103,Austin Bergstrom International Airport,KAUS,0.37212955344453585
85,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,0.3710471360381862
102,John Wayne Airport-Orange County Airport,KSNA,0.3707429763767792
1475,Colorado Air and Space Port,KFTG,0.3700260319821495
52,Detroit Metropolitan Wayne County Airport,KDTW,0.3694764203490531
21,Seattle Tacoma International Airport,KSEA,0.36912004748479005
208,Naples Municipal Airport,KAPF,0.3689831639842765
33,Metropolitan Oakland International Airport,KOAK,0.3688190377344503
113,Miami International Airport,KMIA,0.3686277415530528
154,Raleigh Durham International Airport,KRDU,0.3680550417992158
275,Laurence G Hanscom Field,KBED,0.36797337278106507
91,St Louis Lambert International Airport,KSTL,0.36732132309509746
195,Cincinnati Northern Kentucky International Airport,KCVG,0.36637454893585686
49,Logan International Airport,KBOS,0.36637454893585686
248,Charles B. Wheeler Downtown Airport,KMKC,0.36634756995581735
699,Fort Lauderdale Executive Airport,KFXE,0.36449556744083816
57,San Diego International Airport,KSAN,0.36417538979576897
111,Oakland County International Airport,KPTK,0.3639622503475016
258,Jack Northrop Field Hawthorne Municipal Airport,KHHR,0.36311218159258446
112,Norman Y. Mineta San Jose International Airport,KSJC,0.3630591841202656
101,Ronald Reagan Washington National Airport,KDCA,0.3626886345410804
156,Fort Worth Meacham International Airport,KFTW,0.36260932944606417
146,McGhee Tyson Airport,KTYS,0.36155523255813954
203,Rocky Mountain Metropolitan Airport,KBJC,0.3614501598372566
65,Denver International Airport,KDEN,0.3611090948682587
59,Sarasota Bradenton International Airport,KSRQ,0.36100428125680284
68,Mac Dill Air Force Base,KMCF,0.36011581614187477
54,San Francisco International Airport,KSFO,0.35972523499638465
1500,Mountain Road Airport,MD43,0.3596212230735868
222,Bob Hope Airport,KBUR,0.35959522949042283
136,Flying Cloud Airport,KFCM,0.3593874160225385
219,San Antonio International Airport,KSAT,0.3590761457957416
285,Clearwater Air Park,KCLW,0.35902431983834887
105,Boeing Field King County International Airport,KBFI,0.35889482037224063
206,Dupage Airport,KDPA,0.3588171655247025
166,General Mitchell International Airport,KMKE,0.3588171655247025
1098,Pittsburgh International Airport,KPIT,0.35840357322959443
34,Newark Liberty International Airport,KEWR,0.3582229262672811
238,Tulsa International Airport,KTUL,0.3580424613170205
122,J & S Airport,CD14,0.3573737518856404
90,Republic Airport,KFRG,0.35727109515260325
67,Santa Barbara Municipal Airport,KSBA,0.3570147111589523
157,Lehigh Valley International Airport,KABE,0.35525564124535847
48,John F Kennedy International Airport,KJFK,0.35500214071642644
121,Barnstable Municipal Boardman Polando Field,KHYA,0.3549514840182648
168,Kansas City International Airport,KMCI,0.3547742993653284
302,Martha's Vineyard Airport,KMVY,0.35424380518370835
522,Belle Glade State Municipal Airport,KX10,0.3538406827880512
36,Francis S Gabreski Airport,KFOK,0.3538155180997084
143,Northwest Florida Beaches International Airport,KECP,0.35343847684001134
141,Southwest Florida International Airport,KRSW,0.3531123571580666
3301,Geraci Airpark,FL35,0.35293700340522133
242,Fort Worth Alliance Airport,KAFW,0.3524619199433227
1504,Hidden Lake Airport,FA40,0.35203792810642515
99,Portland International Airport,KPDX,0.3519881137682185
724,Orlando Sanford International Airport,KSFB,0.3517889973129685
169,Albuquerque International Sunport,KABQ,0.3514162605071696
200,Napa County Airport,KAPC,0.35121779032827394
217,Lincoln Airport,KLNK,0.35062372260201563
45,Buffalo Niagara International Airport,KBUF,0.35059901338971106
