,n.name,n.code,score
1321,Greeley Airport,PN15,1.0
2856,Skis Landing Area Airport,CT07,1.0
2096,Coffman Airport,09KS,1.0
3147,Bishops Airport,GA93,1.0
3162,Sutliff Private Airport,33PA,1.0
4186,Rex's Ultralightport,7II7,1.0
1204,Lost Bridge Airport,OA16,1.0
1583,Freedom Field,IA68,1.0
3479,Bangerter Field,70AK,1.0
830,Parson Field,XS88,1.0
1890,Mettel Field,KCEV,1.0
4724,Jerseyville Aviation Inc Airport,0LL1,1.0
4127,Flying L Airpark,6TX7,1.0
2233,Tower Airfield,6PA1,1.0
2225,Sky Hollow Airport,WS91,1.0
3032,King Sky Ranch Airport,GA67,1.0
1537,Baker Airport,32IS,1.0
1393,Carter Ranch Airport,89TS,1.0
706,Harrison Airport,3OL8,1.0
1287,Marcellus Airport,NK71,1.0
3805,Muir Army Air Field (Fort Indiantown Gap) Airport,KMUI,1.0
4521,Jim & Peg Airport,61IS,1.0
1083,Cloud 9 Airport,68KS,1.0
4565,Huntingburg Airport,KHNB,1.0
3325,Wagner International Airport,OI06,1.0
638,Ziggy's Field,03PS,1.0
4586,Island Airport,WV08,1.0
4545,Lochridge Ranch Airport,TX25,1.0
1463,J. Douglas Bake Memorial Airport,KOCQ,1.0
3104,Russell Airport,IS52,1.0
3689,Hood Field,IN25,1.0
2774,Flying T Ranch Airport,41TS,1.0
1001,Sageeyah Airfield,OK20,1.0
4980,Crawfordsville Regional Airport,KCFJ,1.0
1578,Austin Municipal Airport,KAUM,1.0
3593,Lake County Executive Airport,KLNN,1.0
3314,Bee-Acre Farm Strip,99IN,1.0
1467,Falconhead Airport,K37K,1.0
4111,Simerly Airport,1MU6,1.0
2293,Brennan Personal Use Airport,2PN7,1.0
3743,Frymoyer Airport,4PA3,1.0
3385,Busboom Airport,IL45,1.0
2039,Ray Farm Airport,1TE7,1.0
3231,Smith Restricted Landing Area,61LL,1.0
687,Woodcrest Farms Airstrip,JY17,1.0
3240,Killeen-Fort Hood Regional Airport / Robert Gray Army Air Field,KGRK,1.0
2884,Home Free Airport,3IL7,1.0
4053,Ed-Air Airport,2IG4,1.0
3502,Nowatzski Field,13WI,1.0
2661,Jetway Airport,61OH,1.0
2552,Belfair Airport,DE32,1.0
3246,High Valley Airpark,GA87,1.0
3984,Missouri Valley Airport,90IA,1.0
4017,Winch Airfield,6WI1,1.0
2920,Columbiana County Airport,K02G,1.0
2581,West Michigan Regional Airport,KBIV,1.0
2476,Ottawa Executive Airport,KZ98,1.0
1124,Joan Lake Airport,8MO4,1.0
3811,Somerset County Airport,K2G9,1.0
552,Kroenke Strip,39AK,1.0
23,Fountain Prairie Airport,6WN6,1.0
3183,Griffin Agricultural Airport,24AR,1.0
1655,Sky Bryce Airport,VG18,1.0
2859,Lee Creek Airport,NC12,1.0
901,Barcus Field,95OK,1.0
3285,Rush Strip,IN34,1.0
2957,Pembina Municipal Airport,KPMB,1.0
2297,"Warren ""Bud"" Woods Palmer Municipal Airport",PAAQ,1.0
1523,Petes Airport,7MY9,1.0
824,Bohannan Airport,2OH0,1.0
1519,Harrington Field,16II,1.0
2712,Ciszak Airport,35NY,1.0
2879,Spotts Field,05IA,1.0
4079,Goose Creek Airport,NY89,1.0
2162,Unsicker Airport,0II1,0.6666666666666666
4429,Dallas Love Field,KDAL,0.3755352670275511
4385,Dallas Fort Worth International Airport,KDFW,0.3696516621600127
4383,Chicago O'Hare International Airport,KORD,0.36944598998489786
4436,Chicago Midway International Airport,KMDW,0.3686548223350254
4387,Philadelphia International Airport,KPHL,0.3657538558388417
4435,Nashville International Airport,KBNA,0.36543753439735827
4416,Phoenix Sky Harbor International Airport,KPHX,0.3650644046497015
4405,Charlotte Douglas International Airport,KCLT,0.36377866478829146
4426,Washington Dulles International Airport,KIAD,0.36292652455688296
4388,Louisville Muhammad Ali International Airport,KSDF,0.3621347876899104
4425,Raleigh Durham International Airport,KRDU,0.3609256095667029
4378,Hartsfield Jackson Atlanta International Airport,KATL,0.3608135382704549
4370,Scottsdale Airport,KSDL,0.3594184967522425
4444,Centennial Airport,KAPA,0.3592240513177216
4403,McCarran International Airport,KLAS,0.3578963578963579
167,Chicago Executive Airport,KPWK,0.35767602924201614
4417,Baltimore/Washington International Thurgood Marshall Airport,KBWI,0.35726364335126826
4369,Fort Lauderdale Hollywood International Airport,KFLL,0.3563324133701319
4375,George Bush Intercontinental Houston Airport,KIAH,0.35616858237547894
4342,Miami International Airport,KMIA,0.35570521160174484
4418,William P Hobby Airport,KHOU,0.3556235654169855
4404,Denver International Airport,KDEN,0.35491753207086135
4914,Miami-Opa Locka Executive Airport,KOPF,0.3548362470417589
4408,Spirit of St Louis Airport,KSUS,0.3545655656419254
4441,Indianapolis International Airport,KIND,0.3533257316609654
4478,DeKalb Peachtree Airport,KPDK,0.352521805081532
4427,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,0.3522546419098143
4912,Naples Municipal Airport,KAPF,0.35204120275694917
4448,Sarasota Bradenton International Airport,KSRQ,0.35095137420718814
4452,St Louis Lambert International Airport,KSTL,0.35095137420718814
4406,Teterboro Airport,KTEB,0.3501582040078349
2622,Colorado Air and Space Port,KFTG,0.3495262445480523
4867,McGhee Tyson Airport,KTYS,0.3492898474487112
482,Stevens Airport,60CO,0.34756599117625064
4968,John Glenn Columbus International Airport,KCMH,0.3468139083718848
175,South Valley International Airport,KU42,0.3466587112171838
4386,Seattle Tacoma International Airport,KSEA,0.34637454355764213
4815,Addison Airport,KADS,0.34547346514047866
4407,Los Angeles International Airport,KLAX,0.34539644794530727
4439,Tulsa International Airport,KTUL,0.34444938491181265
539,Laurence G Hanscom Field,KBED,0.34411786481083884
4401,Logan International Airport,KBOS,0.34371071507801526
4437,San Antonio International Airport,KSAT,0.3433806146572104
4808,Cincinnati Northern Kentucky International Airport,KCVG,0.3428740041310121
4380,Detroit Metropolitan Wayne County Airport,KDTW,0.34274758498635793
4363,Metropolitan Oakland International Airport,KOAK,0.3426717782365084
92,Eppley Airfield,KOMA,0.3423941068139963
992,South St Paul Municipal Richard E Fleming field,KSGS,0.3414885019469547
310,Mac Dill Air Force Base,KMCF,0.3411376146788991
4384,John Wayne Airport-Orange County Airport,KSNA,0.3407624633431085
13,St Petersburg Clearwater International Airport,KPIE,0.3405128205128205
2495,Johnston Airport,71MI,0.34038813621384106
4462,Northwest Florida Beaches International Airport,KECP,0.3394435112831374
56,Fort Lauderdale Executive Airport,KFXE,0.33845481686448703
4824,Charles B. Wheeler Downtown Airport,KMKC,0.3383070092437586
4430,San Diego International Airport,KSAN,0.33771706749981834
76,Gastonia Municipal Airport,KAKH,0.3371536341215726
279,Southwest Florida International Airport,KRSW,0.33705583756345175
4457,Austin Bergstrom International Airport,KAUS,0.3369825273689553
116,Kissimmee Gateway Airport,KISM,0.3368604145528337
230,Oakland County International Airport,KPTK,0.3366896052155016
4398,Van Nuys Airport,KVNY,0.33632416787264835
4900,Albuquerque International Sunport,KABQ,0.33583815028901737
4359,Carter Airport,FL57,0.335765368778444
4393,San Francisco International Airport,KSFO,0.33561990035381617
4411,General Mitchell International Airport,KMKE,0.3355956678700361
4410,Geraci Airpark,FL35,0.3344366095841128
