,n.name,n.code,score
3230,Scott 2000 Airport,23FD,1.0
4784,Shenandoah Flying Field,3II1,1.0
3582,Belfair Airport,DE32,1.0
3620,Flying B Ranch Airport,CN38,1.0
4358,Donald A. Hamilton Airport,8LL7,1.0
3656,Kilmarnock/Tolbert Field,5VA9,1.0
285,Miller Air Park,NC30,1.0
3672,"Pine Bluff Regional Airport, Grider Field",KPBF,1.0
1986,Grayce Farms Airport,PA82,1.0
3726,Captain's Folly Airport,PS25,1.0
1961,Stoney's Airport,OI32,1.0
3786,Sand Ridge Airpark Inc Airport,OK94,1.0
3826,Lester Field,MS21,1.0
1886,Aero Plaines Airport,5II9,1.0
3943,Cameron's Airport,MN47,1.0
321,Ribbon Ridge Airport,73OR,1.0
642,Belmont Farm Airport,88VA,1.0
3568,Smith Restricted Landing Area,4IS5,1.0
903,Branning Field,PN33,1.0
3484,Cuinche Airport,MO01,1.0
924,Campbell Airport,KC81,1.0
3069,Cedar Run Airport,PN01,1.0
2270,Crompton's Private Strip,MI05,1.0
1330,Barnes Airport,5MN5,1.0
3341,Barcus Field,95OK,1.0
3347,Schertz Aerial Service - Hudson Airport,04IL,1.0
609,L O Simenstad Municipal Airport,KOEO,1.0
3383,Bar V K Airport,TX32,1.0
2950,Maple Cave Park Airport,93PA,1.0
3321,Lutz Airport,94IL,1.0
2181,Spring Landing Airport,6MD2,1.0
2138,Norwalk Huron County Airport,K5A1,1.0
2983,Whitehorn Cove Airport,OL20,1.0
3471,Sutton Airport,NE35,1.0
3473,Hoelting Airport,SN22,1.0
3979,Wolf River Landing Strip,8WI5,1.0
605,Sullivan Airport,31WI,1.0
4057,Lowe's Airport,FA77,1.0
10,Kalispell City Airport,KS27,1.0
4284,Holzwarth Flying Service Airport,25IL,1.0
5036,Busboom RLA Restricted Landing Area,0LL5,1.0
4290,Hemmingsen Airport,93LL,1.0
4193,Litchfield Municipal Airport,K3LF,1.0
4130,Jetway Airport,61OH,1.0
1761,O'Neal Airport,KOEA,1.0
4269,Leigh Farm Airport,4IS8,1.0
1673,Somerville Airport,2MI5,1.0
4229,Portland Municipal Airport,KPLD,1.0
4609,Thrust Industries Airport,8II3,1.0
1353,North Raleigh Airport,00NC,1.0
4272,Lackorn Airport,TE51,1.0
4380,Linvill Airport,0PA7,1.0
4673,Hall Airport,69MY,1.0
4508,Alge Airport,5OH0,1.0
841,Rice Lake Municipal Airport,KRIE,1.0
4005,Gerker Airfield,OH60,0.75
4347,Flying Eagle Estates Airport,9OK3,0.6666666666666666
4497,Foster Field,5VG2,0.6666666666666666
3844,Crosswind Airfield,SN88,0.6666666666666666
4998,Dallas Love Field,KDAL,0.38671237349004245
4943,Chicago Midway International Airport,KMDW,0.3798909557408595
5032,Sarasota Bradenton International Airport,KSRQ,0.3788278564004158
5016,Scottsdale Airport,KSDL,0.37804196920130856
4977,Teterboro Airport,KTEB,0.3776201482426078
