,n.name,n.code,score
3347,Nelson Airport,8IS1,1.0
4706,Moose Run Airstrip,AK55,1.0
4105,Flying 'K' Ranch Ultralightport,0TS8,1.0
5347,Smies Airport,75WI,1.0
5282,Shontz Airport,74PA,1.0
4208,Freedom Field,IA68,1.0
4276,Orleans Airport,K7I4,1.0
4284,Mason Airport,39IL,1.0
3451,Wahoo Municipal Airport,KAHQ,1.0
4297,Addington Field / Elizabethtown Regional Airport,KEKX,1.0
4518,Turnpaugh Field,6II0,1.0
5133,Dougherty Airport,1OH2,1.0
2685,Prescott Field,WS32,1.0
3754,Gunner Field,81WI,1.0
3582,Sageeyah Airfield,OK20,1.0
1847,Richter Airport,12CN,1.0
1774,Chestnut Hill Airport,5PS5,1.0
4836,Swensen Airport,4WN2,1.0
3879,Flying K Ranch Airport,OR00,1.0
4020,Ferguson Airport,K82J,1.0
4407,Horttor Airport,SN26,1.0
3805,Christensen Bros Wahluke Strip,91WA,1.0
3401,Lazy Dog Ranch Airpark,3TE3,1.0
4983,Comanche Creek Airport,07CO,1.0
4676,Merrill Municipal Airport,KRRL,1.0
4338,Taylorport Airport,WN90,1.0
1183,Griffiss International Airport,KRME,1.0
5354,Bergseth Field,WN76,1.0
4375,Chicago Glider Club Gliderport,IL59,1.0
3972,Fizzle Ridge Airport,3MO8,1.0
4264,Spring Landing Airport,6MD2,1.0
3955,Miller Airport,IN53,1.0
4991,Bob Walberg Field,IL36,1.0
4808,Earl Henry Airport,6OK6,1.0
4136,Songer Airport,IN55,1.0
4449,Storytown Airfield,WS33,1.0
1531,Noahs Ark Airport,06MO,1.0
4927,Bayes Airport,9OI7,1.0
3504,Neversweat Too Airport,89OK,1.0
1605,Shinn Bone Lane Airport,IN35,1.0
4641,Eagle Ridge Ultralightport,43WI,1.0
4455,Lyons Landing Airport,5GA2,1.0
2827,Clearwater Aero Estates Airport,JB01,1.0
2214,Penderosa Airport,59AK,1.0
4261,Mann Airport,47IN,1.0
4195,Jims Airport,OH63,1.0
2336,Davis Private Airport,VT45,1.0
2790,Circle A Ranch Airport,48WI,1.0
3880,Lawrenceville Vincennes International Airport,KLWV,0.6666666666666666
4824,Flintlock Field,7MO4,0.6666666666666666
74,Nashville International Airport,KBNA,0.3907585675779746
51,Charlotte Douglas International Airport,KCLT,0.3892596854622171
52,Dallas Love Field,KDAL,0.3882469967097712
85,Washington Dulles International Airport,KIAD,0.388009482297163
68,Chicago Midway International Airport,KMDW,0.3879798134271295
152,Centennial Airport,KAPA,0.3871804654711942
16,Dallas Fort Worth International Airport,KDFW,0.38410295230885694
25,Teterboro Airport,KTEB,0.38303012002717596
67,Indianapolis International Airport,KIND,0.3807308471523974
70,Baltimore/Washington International Thurgood Marshall Airport,KBWI,0.3804739052189562
76,Chicago Executive Airport,KPWK,0.37990416292303086
78,Chicago O'Hare International Airport,KORD,0.37891120902098424
65,McCarran International Airport,KLAS,0.3787132407822063
90,Westchester County Airport,KHPN,0.37831792424694305
27,Louisville Muhammad Ali International Airport,KSDF,0.3769968051118211
543,DeKalb Peachtree Airport,KPDK,0.3759911078177103
115,Philadelphia International Airport,KPHL,0.37405086619977884
66,Spirit of St Louis Airport,KSUS,0.37372026220814614
726,Orlando Executive Airport,KORL,0.3733078281341966
183,Raleigh Durham International Airport,KRDU,0.3732529056936884
37,Sarasota Bradenton International Airport,KSRQ,0.37270456882620834
89,McGhee Tyson Airport,KTYS,0.37234901298891904
134,Eppley Airfield,KOMA,0.372103256086829
46,Los Angeles International Airport,KLAX,0.3718033267384773
137,Naples Municipal Airport,KAPF,0.37123207491952004
143,Fort Worth Meacham International Airport,KFTW,0.37120491623381374
227,Cincinnati Municipal Airport Lunken Field,KLUK,0.37079801227711195
94,Fort Lauderdale Hollywood International Airport,KFLL,0.3705813613789074
82,Phoenix Sky Harbor International Airport,KPHX,0.37001385546561655
144,Van Nuys Airport,KVNY,0.36971728359078987
36,Hartsfield Jackson Atlanta International Airport,KATL,0.36955571740713766
215,Scottsdale Airport,KSDL,0.36934051535885865
121,Addison Airport,KADS,0.3688840421664849
38,Miami International Airport,KMIA,0.3686964104054643
1578,Seidel Ranch Airport,02XS,0.3680852606394548
57,St Louis Lambert International Airport,KSTL,0.36776110748713486
532,Stevens Airport,60CO,0.3676278800173888
390,Colorado Air and Space Port,KFTG,0.36540400403283885
96,John Wayne Airport-Orange County Airport,KSNA,0.36411912450663797
140,Fort Lauderdale Executive Airport,KFXE,0.3632068718682892
53,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,0.3628432494279176
151,William P Hobby Airport,KHOU,0.36258396455623837
216,San Antonio International Airport,KSAT,0.3616535994297933
489,Laurence G Hanscom Field,KBED,0.36121591798960634
99,John Glenn Columbus International Airport,KCMH,0.3610616950117413
198,Charles B. Wheeler Downtown Airport,KMKC,0.3607792946530148
35,Miami-Opa Locka Executive Airport,KOPF,0.36029255130298943
1020,South Valley International Airport,KU42,0.3602413915512957
47,Metropolitan Oakland International Airport,KOAK,0.35970509003261025
86,St Petersburg Clearwater International Airport,KPIE,0.35825743133516913
34,Seattle Tacoma International Airport,KSEA,0.35808045165843333
54,Austin Bergstrom International Airport,KAUS,0.35760095848897033
84,San Diego International Airport,KSAN,0.35694688709110095
237,Northwest Florida Beaches International Airport,KECP,0.35689667299711614
44,Logan International Airport,KBOS,0.35672103487064116
97,Ronald Reagan Washington National Airport,KDCA,0.3563452489641126
40,Detroit Metropolitan Wayne County Airport,KDTW,0.35604518981124134
102,Oakland County International Airport,KPTK,0.3559452823570677
