,n.name,n.code,score
3853,Fortman Airport,1OH4,1.0
3516,Ellerport Airport,WN54,1.0
3108,Winter Field,6MO6,1.0
3203,Whittington Ranch Airport,OK31,1.0
3243,Ronshausen Airport,38OI,1.0
3252,Hillcrest Airport,OI26,1.0
3367,Ottawa Executive Airport,KZ98,1.0
3393,Thomas Airport,MU85,1.0
3415,Godman Army Air Field,KFTK,1.0
3471,Owatonna Degner Regional Airport,KOWA,1.0
3475,Culver Field,50OH,1.0
3477,Robbins Airport,MU20,1.0
3527,Strader Ranch Airport,OK62,1.0
3096,Kamm Airport,4IS1,1.0
3559,Coleman Field,GA95,1.0
3609,North American Farms Airport,56FD,1.0
3676,Carroll's Airport,OI22,1.0
3849,Van Wert County Airport,KVNW,1.0
3906,Melville Airstrip,2VA2,1.0
3964,Ries Airport,76II,1.0
3977,Hayenga's Cant Find Farms Airport,00IS,1.0
3996,Sheets Field,5OI3,1.0
4304,Covered Bridge Fields Airport,1WN2,1.0
4179,Chautauqua County-Jamestown Airport,KJHW,1.0
4030,Traylor Tick Farm Airport,61TX,1.0
3105,Ferdun Ranch Airport,CL11,1.0
3076,Folly Neck Airport,2VG8,1.0
2100,Desert Aire Regional Airport,KM94,1.0
361,Paine's Airport,98OH,1.0
448,Lakeview-Airport-Griffith Field,K13C,1.0
699,Smith Mountain Lake Airport,KW91,1.0
902,Albertville Regional Airport/Thomas J Brumlik Field,K8A0,1.0
981,Williamsport Regional Airport,KIPT,1.0
1466,Vensil Farms Airport,OI39,1.0
1660,Weiss Airfield,00NY,1.0
1713,Falk Air Field,NE67,1.0
1828,Tuscarora Plateau Airport,3NK6,1.0
1893,Longs Airport North Airport,OK21,1.0
3043,Kay Field,61II,1.0
1984,Fly 1 On Airport,XA90,1.0
2314,Savage Island Airport,VT15,1.0
2504,Whites Airport,3IA1,1.0
2777,Hatch Airport,5OR8,1.0
2868,Austin Municipal Airport,KAUM,1.0
2948,Michael Farm Airport,MU84,1.0
2969,Mount Carmel Municipal Airport,KAJG,1.0
3021,Ashby Airport,II26,1.0
4147,Flying W Airport,4VA3,1.0
3850,Henry County Airport,K7W5,0.6666666666666666
3876,Fulton County Airport,KUSE,0.6666666666666666
4,Washington Dulles International Airport,KIAD,0.4223496278414806
4465,Teterboro Airport,KTEB,0.42120573778714016
4492,Nashville International Airport,KBNA,0.4119089660584658
4500,McCarran International Airport,KLAS,0.41178778071981953
4464,Dallas Love Field,KDAL,0.41118292205248724
148,DeKalb Peachtree Airport,KPDK,0.4053088803088803
4515,Westchester County Airport,KHPN,0.4046448877324853
4530,Centennial Airport,KAPA,0.4040219378427788
4484,Dallas Fort Worth International Airport,KDFW,0.40382765916522406
4463,Hartsfield Jackson Atlanta International Airport,KATL,0.40375
4456,Chicago O'Hare International Airport,KORD,0.4035947712418301
4460,Chicago Midway International Airport,KMDW,0.4029363784665579
33,Scottsdale Airport,KSDL,0.4027817745803357
4429,Miami International Airport,KMIA,0.4019335694457739
4461,Phoenix Sky Harbor International Airport,KPHX,0.401434034416826
4425,Raleigh Durham International Airport,KRDU,0.40101231974023493
4480,Philadelphia International Airport,KPHL,0.400591490173631
46,Miami-Opa Locka Executive Airport,KOPF,0.39922038410344174
4466,Baltimore/Washington International Thurgood Marshall Airport,KBWI,0.3989169675090253
4505,Van Nuys Airport,KVNY,0.39838709677419354
4503,Charlotte Douglas International Airport,KCLT,0.3980094786729858
4518,William P Hobby Airport,KHOU,0.39797175623163683
4510,John Glenn Columbus International Airport,KCMH,0.39797175623163683
4486,Fort Lauderdale Hollywood International Airport,KFLL,0.3958333333333333
4441,Los Angeles International Airport,KLAX,0.3955723033443241
4485,Tampa International Airport,KTPA,0.3954605387078546
4490,Louisville Muhammad Ali International Airport,KSDF,0.3948283968030089
4525,Chicago Executive Airport,KPWK,0.39479127491538174
4476,John Wayne Airport-Orange County Airport,KSNA,0.39390243902439026
