,n.name,n.code,score
4247,Northeast Iowa Regional Airport,KCCY,1.0
1565,Allen Airport,8OI3,1.0
66,Teterboro Airport,KTEB,0.4190097510177033
35,Washington Dulles International Airport,KIAD,0.408679593721145
46,McCarran International Airport,KLAS,0.4085664174282286
76,Nashville International Airport,KBNA,0.40545987541223893
134,Dallas Love Field,KDAL,0.40523713605566747
272,Charlotte Douglas International Airport,KCLT,0.4000723131157914
51,Fort Lauderdale Hollywood International Airport,KFLL,0.3990623027680101
55,Chicago Midway International Airport,KMDW,0.3976639712488769
70,Hartsfield Jackson Atlanta International Airport,KATL,0.3975925260510241
13,Chicago O'Hare International Airport,KORD,0.39723568479626636
184,Laurence G Hanscom Field,KBED,0.39691507488117655
84,Phoenix Sky Harbor International Airport,KPHX,0.39687948350071733
38,Miami International Airport,KMIA,0.39663052244824804
37,Baltimore/Washington International Thurgood Marshall Airport,KBWI,0.39356215543304285
74,William P Hobby Airport,KHOU,0.39349217638691325
63,Westchester County Airport,KHPN,0.392167286904129
300,DeKalb Peachtree Airport,KPDK,0.3921325418623195
88,Philadelphia International Airport,KPHL,0.39171608106912115
123,George Bush Intercontinental Houston Airport,KIAH,0.3907477708131014
95,Dallas Fort Worth International Airport,KDFW,0.3907132768361582
22,Los Angeles International Airport,KLAX,0.3905753618072714
116,Centennial Airport,KAPA,0.39054089826171356
64,Louisville Muhammad Ali International Airport,KSDF,0.38954409434958637
176,Chicago Executive Airport,KPWK,0.3890646976090014
112,Naples Municipal Airport,KAPF,0.3854057819575061
148,Raleigh Durham International Airport,KRDU,0.3848695652173913
68,Miami-Opa Locka Executive Airport,KOPF,0.38440159805454227
60,Denver International Airport,KDEN,0.38413469883700746
69,Logan International Airport,KBOS,0.38380159556018034
0,San Francisco International Airport,KSFO,0.38363526046632573
61,Norman Y. Mineta San Jose International Airport,KSJC,0.3834690694853578
175,Scottsdale Airport,KSDL,0.38257412049442474
198,McGhee Tyson Airport,KTYS,0.38181504485852313
3010,Bud Dryden Airport,TX05,0.3813216162660463
162,Carter Airport,FL57,0.3809933717827322
144,Tampa International Airport,KTPA,0.38079669620579887
115,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,0.3807311827956989
706,Detroit Metropolitan Wayne County Airport,KDTW,0.38053477774911876
94,John Glenn Columbus International Airport,KCMH,0.3799793956043956
542,Charles B. Wheeler Downtown Airport,KMKC,0.3794581618655693
207,Addison Airport,KADS,0.37942563223317616
103,St Louis Lambert International Airport,KSTL,0.37910064239828695
62,San Diego International Airport,KSAN,0.37903571122719876
536,Oakland County International Airport,KPTK,0.3786465908118744
203,South Valley International Airport,KU42,0.3786142001710864
89,Van Nuys Airport,KVNY,0.3782905982905983
53,Newark Liberty International Airport,KEWR,0.3768091265111527
82,South St Paul Municipal Richard E Fleming field,KSGS,0.37674497786857336
570,Spirit of St Louis Airport,KSUS,0.3763285434911997
1008,Stevens Airport,60CO,0.3760727334522899
127,Eppley Airfield,KOMA,0.37530738573730177
41,Metropolitan Oakland International Airport,KOAK,0.3752119362495761
260,Jack Northrop Field Hawthorne Municipal Airport,KHHR,0.37518013054166316
220,Tulsa International Airport,KTUL,0.3750847457627119
139,Southwest Florida International Airport,KRSW,0.37483062330623307
79,Morristown Municipal Airport,KMMU,0.37416518725166964
217,St Petersburg Clearwater International Airport,KPIE,0.3731557204282944
111,John Wayne Airport-Orange County Airport,KSNA,0.37252756501977946
126,Ronald Reagan Washington National Airport,KDCA,0.3724962127587948
122,San Antonio International Airport,KSAT,0.3719952933266095
582,Page Field,KFMY,0.3708731355790179
58,John F Kennedy International Airport,KJFK,0.3704075654866516
150,Sarasota Bradenton International Airport,KSRQ,0.3702836108090019
135,Austin Bergstrom International Airport,KAUS,0.3689255647245145
121,Cincinnati Northern Kentucky International Airport,KCVG,0.3688640720060005
213,Colorado Air and Space Port,KFTG,0.36874114804632174
1046,Burke Lakefront Airport,KBKL,0.3677912581020442
21,Seattle Tacoma International Airport,KSEA,0.36763850818174265
549,Trenton Mercer Airport,KTTN,0.3674248713265814
109,Portland International Airport,KPDX,0.3672419515433123
78,Bob Hope Airport,KBUR,0.36684624948197264
3269,Mac Dill Air Force Base,KMCF,0.3659968576862648
130,Dane County Regional Truax Field,KMSN,0.3658758369843763
145,Fort Lauderdale Executive Airport,KFXE,0.3656944559200198
214,Gerald R. Ford International Airport,KGRR,0.36518151815181515
100,La Guardia Airport,KLGA,0.3650911490555143
265,Cincinnati Municipal Airport Lunken Field,KLUK,0.3647301194890812
173,Salt Lake City International Airport,KSLC,0.3638904875441914
165,Boeing Field King County International Airport,KBFI,0.3629356293562936
131,Kansas City International Airport,KMCI,0.362905870777304
99,Blue Lick Airport,07KY,0.3626679777122255
183,Fort Worth Meacham International Airport,KFTW,0.36171951618175874
3804,Wipline Airport,35MN,0.3616604020264749
954,Lenzner Farm Airport,7PS7,0.3616308521938067
128,Allegheny County Airport,KAGC,0.36086424785976356
110,Bethel-Lake Wylie Airport,SC08,0.36036476143950497
251,Albuquerque International Sunport,KABQ,0.36033542294227794
242,Wing South Airpark,FA37,0.3599837332248882
163,Theodore Francis Green State Airport,KPVD,0.3598081456792131
225,Norfolk International Airport,KORF,0.35939910678034914
355,Sugar Land Regional Airport,KSGR,0.35939910678034914
250,James M Cox Dayton International Airport,KDAY,0.35870005673069133
117,General Mitchell International Airport,KMKE,0.35838056680161945
2303,Tangerine Airport,FL97,0.357830059018514
2572,Eagle Creek Airpark,KEYE,0.35759877191565
201,Fulton County Airport Brown Field,KFTY,0.35716591349257587
518,Santa Fe Municipal Airport,KSAF,0.35653294667311103
1132,Yates Airport,XS89,0.35647551546391754
248,Concord-Padgett Regional Airport,KJQF,0.356446806797133
224,Brighton Van-Aire Estates Airport,CO12,0.3561313163823624
750,Republic Airport,KFRG,0.3561313163823624
376,Whiteman Airport,KWHP,0.35598809619560845
90,Cleveland Hopkins International Airport,KCLE,0.3557305899373091
448,Flabob Airport,KRIR,0.35496030154783864
2683,Corkscrew Trace Airpark,1FD4,0.3548464683716828
120,Sacramento International Airport,KSMF,0.3545622045982536
503,Northwest Florida Beaches International Airport,KECP,0.3540516758659307
169,Buffalo Niagara International Airport,KBUF,0.35393842463014796
293,Lehigh Valley International Airport,KABE,0.3535426152248582
168,Syracuse Hancock International Airport,KSYR,0.3532040539462134
677,Charlotte County Airport,KPGD,0.353063178047224
1362,Number 18 Airport,UT13,0.35233243114153795
2468,Orlando Apopka Airport,KX04,0.3518003338367379
178,Cable Airport,KCCB,0.35166057524233274
269,Fort Worth Alliance Airport,KAFW,0.3514930114358323
843,Schwartz Farms Inc Airport,4FL8,0.35140928940055577
1857,Simons Airport,34CO,0.3504077270208218
1274,Estes Airport,67KY,0.3500474533375514
333,Northeast Philadelphia Airport,KPNE,0.3499920923612209
316,Flying Cloud Airport,KFCM,0.3499367488931056
136,Rocky Mountain Metropolitan Airport,KBJC,0.3497155499367889
81,Henderson Executive Airport,KHND,0.34952223011924505
231,Lincoln Airport,KLNK,0.34935669745046966
1387,Redhead Airport,FD35,0.34916377406121807
446,Council Bluffs Municipal Airport,KCBF,0.34910869222274804
244,Frederick Douglass Greater Rochester International Airport,KROC,0.34908115782001736
73,Orlando Executive Airport,KORL,0.34899858066551015
50,Ted Stevens Anchorage International Airport,PANC,0.34825714060901725
179,McClellan-Palomar Airport,KCRQ,0.3481475654841501
823,St Paul Downtown Holman Field,KSTP,0.3476826394344069
218,Appleton International Airport,KATW,0.3476280238768457
685,Salinas Municipal Airport,KSNS,0.3471644834889011
383,Martin State Airport,KMTN,0.34697397303229854
489,McKinney National Airport,KTKI,0.34694677431998117
185,Cuyahoga County Airport,KCGF,0.3469195798714532
245,Dupage Airport,KDPA,0.34681084469518886
910,Oakland Troy Airport,KVLL,0.34675650266374175
229,City of Colorado Springs Municipal Airport,KCOS,0.3466478696741855
2068,Hidden Lake Airport,FA40,0.3465935787000783
241,Cobb County International Airport-McCollum Field,KRYY,0.34651217411727864
161,Long Beach Airport (Daugherty Field),KLGB,0.3464850477532488
1831,Skypark Airport,KBTF,0.3464579256360078
257,Kay Air Airport,20II,0.3464579256360078
384,Santa Barbara Municipal Airport,KSBA,0.3462140175219024
393,Lawrence J Timmerman Airport,KMWC,0.34613279111597717
124,Gastonia Municipal Airport,KAKH,0.34553829338746195
365,Schaumburg Regional Airport,K06C,0.3454034649601998
96,Cooper Airport,05IN,0.3452148818344903
2562,Meylor Field,9NC9,0.34491895261845384
334,Roanoke–Blacksburg Regional Airport,KROA,0.3448652018076983
769,Pueblo Memorial Airport,KPUB,0.344838332684067
167,Northwest Arkansas Regional Airport,KXNA,0.3445698715453484
187,Chicago Rockford International Airport,KRFD,0.34400746152650397
195,Long Island Mac Arthur Airport,KISP,0.3439539944047249
320,University of Illinois Willard Airport,KCMI,0.3439005439005439
289,Daytona Beach International Airport,KDAB,0.34366022206693064
309,Pearson Field,KVUO,0.34291469745099556
928,Turkey Creek Airport,AL16,0.3428881313913852
1027,Samsula / Coe Field,8FA4,0.3427022841656988
3370,Crash In International Airport,0WI5,0.3427022841656988
154,Boise Air Terminal/Gowen Field,KBOI,0.3426492219555624
210,Camarillo International Airport,KCMA,0.3420666202952315
254,David Wayne Hooks Memorial Airport,KDWH,0.34204018547140647
177,Telluride Regional Airport,KTEX,0.3420137547330191
327,Tucson International Airport / Morris Air National Guard Base,KTUS,0.3418816622895103
380,Manassas Regional Airport/Harry P. Davis Field,KHEF,0.341143826113766
72,Phoenix–Mesa Gateway Airport,KIWA,0.3408810844115835
777,Davis Monthan Air Force Base,KDMA,0.34033064206074587
312,Napa County Airport,KAPC,0.34025215252152524
3946,Indianapolis Metropolitan Airport,KUMP,0.34019984627209837
353,New Castle Airport,KILG,0.3400952820039957
107,Springfield Branson National Airport,KSGF,0.34004302397049785
396,Richard Lloyd Jones Jr Airport,KRVS,0.3397298127110838
575,Waukegan National Airport,KUGN,0.3396776669224866
304,Albany International Airport,KALB,0.33894930310920507
188,Fresno Yosemite International Airport,KFAT,0.33887144935303576
137,Chester County G O Carlson Airport,KMQS,0.33853449594615265
264,Statesville Regional Airport,KSVH,0.338508604206501
1886,Grosse Ile Municipal Airport,KONZ,0.33799159984726995
945,Hartford Brainard Airport,KHFD,0.3378625954198473
2538,Thrifty Acres Airport,4IL3,0.3378110212181346
567,Montgomery County Airpark,KGAI,0.3375276443224281
988,Risker Field,3PS9,0.33747617232176896
153,Geraci Airpark,FL35,0.33732185046871427
1794,Thomson Airfield,6FD7,0.33721904761904764
182,Phoenix Deer Valley Airport,KDVT,0.33719335669663264
211,Harrisburg International Airport,KMDT,0.337064960779834
236,Piedmont Triad International Airport,KGSO,0.33670597185241535
940,Gilbert Airport,49OH,0.33668035904457627
708,J-22 Ranch Airport,16FL,0.33657794676806085
991,Post-Air Airport,K7L8,0.336552353433199
483,New York Stewart International Airport,KSWF,0.3364244451200973
278,Charlottesville Albemarle Airport,KCHO,0.3363733090135279
583,Lewis University Airport,KLOT,0.3363477467892697
271,Hayward Executive Airport,KHWD,0.33568448995070155
920,Willow Run Airport,KYIP,0.33560812860175915
166,Newby Landing Airport,36II,0.33558268253847906
216,North Las Vegas Metropolitan International Airport,KVGT,0.3354809368604563
196,Portland Hillsboro Airport,KHIO,0.33540466808123676
1489,Duke Field,KEGI,0.33532843397227063
197,Destin-Fort Walton Beach Airport,KVPS,0.3352014541048167
2024,Dream Field,NE42,0.33509873647575095
2632,Tecma Heliport,TS53,0.3350238437665582
461,Coral Creek Airport,FA54,0.334973132521002
955,Garcon Field,24FL,0.3348210908540737
155,Venice Municipal Airport,KVNC,0.3345932869670396
142,Provo-Utah Lake International Airport,KPVU,0.3341133841624519
298,Charles M. Schulz Sonoma County Airport,KSTS,0.33406294814702997
387,Gary Chicago International Airport,KGYY,0.33406294814702997
880,Fort Wayne International Airport,KFWA,0.333886541943271
227,Leesburg Executive Airport,KJYO,0.3334337803224348
528,Rogers Municipal Airport-Carter Field,KROG,0.33335843940649246
1515,Allan Ranch Flight Park Ultralightport,CL36,0.3330072981716951
171,Schenectady County Airport,KSCH,0.3328069779682683
929,Ocala International Airport - Jim Taylor Field,KOCF,0.33225733803768487
815,Robertson Field,NC63,0.33218252776943863
363,Austin Straubel International Airport,KGRB,0.33213267297013355
1513,Orlando International Airport,KMCO,0.33158525621816004
701,Austin Executive Airport,KEDC,0.33123783864690914
682,Marana Regional Airport,KAVQ,0.3312130509616104
303,Weaver Airport,MT54,0.33076750616545847
170,Manchester-Boston Regional Airport,KMHT,0.3307180751699918
212,Cataney Airport,PN62,0.33054518297236746
288,Gwinnett County Briscoe Field,KLZU,0.3304464685680155
335,Newport News Williamsburg International Airport,KPHF,0.3303724714488318
2384,Greensboro North Airport,36NC,0.3303478131064338
358,Capital City Airport,KCXY,0.33032315844466004
301,Arlington Municipal Airport,KGKY,0.3302985074626866
1035,Clearwater Air Park,KCLW,0.3301260535541135
219,Hendricks County Gordon Graham Field,K2R2,0.3301014319809069
202,Cedar Knoll Flying Ranch Airport,01FL,0.3300275892923719
451,Lancaster Airport,KLNS,0.32985541809509616
338,Frederick Municipal Airport,KFDK,0.3297816854183742
1933,Kissimmee Gateway Airport,KISM,0.32975711518402623
428,Destin Executive Airport,KDTS,0.3295361477179659
424,Dallas Executive Airport,KRBD,0.32911957168352174
181,Bishop International Airport,KFNT,0.3290706319702602
297,Purdue University Airport,KLAF,0.3290461675711843
671,Monmouth Executive Airport,KBLM,0.3289483463396507
2212,Peterson Field,7AL2,0.3288994575313963
314,Burlington Alamance Regional Airport,KBUY,0.3288261515601783
318,Albert Whitted Airport,KSPG,0.32880172349751136
57,San Luis County Regional Airport,KSBP,0.3287528782589319
1480,Robertson Field,K4B8,0.3281678653518203
256,Portland Troutdale Airport,KTTD,0.3280705655622267
2163,Huff Memorial Airport,NH60,0.32804624962941004
2091,Ultralight International Ultralightport,0TS2,0.32802193730082263
368,McAllen Miller International Airport,KMFE,0.3279490219324244
140,Corpus Christi International Airport,KCRP,0.32785185185185184
172,Hagerstown Regional Richard A Henson Field,KHGR,0.327827568328272
1786,Meriden Markham Municipal Airport,KMMK,0.32765768433520875
381,Drake Field,KFYV,0.32724584103512017
164,Atlantic City International Airport,KACY,0.32724584103512017
276,Buchanan Field,KCCR,0.3272216471979891
434,Central Illinois Regional Airport at Bloomington-Normal,KBMI,0.32695575090492723
377,Bowman Field,KLOU,0.3266179617740388
326,San Carlos Airport,KSQL,0.32644932880955896
1998,Teal Farm Airport,VT01,0.32637711083253446
292,Essex County Airport,KCDW,0.32632898326328985
2812,Buckingham Field,FL59,0.3260164997053624
469,Bearwallow Farm Airport,0NC1,0.3259684784209751
307,Moffett Federal Airfield,KNUQ,0.3259684784209751
157,St Louis Downtown Airport,KCPS,0.32563272513243086
933,Hicks Air Field,KT67,0.3256087692194512
2964,Wilderness Field,IN60,0.32548904250625094
789,Nardo Airport,77PA,0.3253215729511209
1458,Darr Field,NC03,0.32527375615492027
545,Mershon Airport,6IN6,0.3252498530276308
1139,Steck Farm Airport,NH78,0.32513039006831707
852,Secret Spot Airport,3NK5,0.32510650800646396
949,Johnson County Executive Airport,KOJC,0.3250348828670045
1323,Pearson's Farm Airport,SC40,0.3249155777418881
149,Ryan Field,KRYN,0.3248678802113917
129,Abraham Lincoln Capital Airport,KSPI,0.32482019668281226
1162,Aurora Municipal Airport,KARR,0.32477252714998534
190,Ontario International Airport,KONT,0.32477252714998534
780,Southern Wisconsin Regional Airport,KJVL,0.32477252714998534
152,Gillespie Field,KSEE,0.3246057939127246
1721,John H Batten Airport,KRAC,0.32417783637295833
410,Ellington Airport,KEFD,0.32413035518125227
937,Metzler Airport,5PA3,0.3241066198008202
987,St Louis Regional Airport,KALN,0.3241066198008202
1206,Burrs Strip,14FA,0.32405915946697905
3994,Turkey Track Airport,MY52,0.3239405694210642
1680,Felts Field,KSFF,0.32363264112313544
2436,Ashley Field,FL47,0.32356166386431756
477,Rostraver Airport,KFWQ,0.32356166386431756
481,Rankl Field,CT20,0.3233725432892526
909,Norwood Memorial Airport,KOWD,0.3233016800584368
1868,Hanshell Flying Apple Airport,84OH,0.32323084787847806
344,MBS International Airport,KMBS,0.32311286319170685
578,Saufley Naval Outlying Landing Field,KNUN,0.3228771520280128
1483,Washington Executive Hyde Field,KW32,0.3225477335665355
586,Moore County Airport,KSOP,0.3224302469585488
339,Brown Field Municipal Airport,KSDM,0.32200800291014914
4354,Palmer Field,AL72,0.32200800291014914
1259,Francis S Gabreski Airport,KFOK,0.3218909090909091
2239,Rosenzweig Airport,PA76,0.3218909090909091
652,Nashua Airport / Boire Field,KASH,0.3218440954043048
160,Snohomish County (Paine Field) Airport,KPAE,0.3218440954043048
1604,Sport Flyers Airport,27XS,0.3217271207385331
1947,Nadeau's Airfield,02ME,0.32165697674418603
840,Waukesha County Airport,KUES,0.3216336022091418
2349,Hermon Farm Airport,SN59,0.32161023107106523
989,Monroe County Airport,KBMG,0.321586863329216
423,Mills Field,MI53,0.3215167804736307
1262,Kenosha Regional Airport,KENW,0.3214467281574552
230,Stockton Metropolitan Airport,KSCK,0.3214467281574552
2592,Bird Field,2MO1,0.32123675424589926
200,Montgomery-Gibbs Executive Airport,KMYF,0.3210969239698201
447,Denton Municipal Airport,KDTO,0.32105034092557666
624,Ag-Air Inc. Airport,79TX,0.320957215373459
511,Rickenbacker International Airport,KLCK,0.32088740665554993
1412,Hendersonville Airport,K0A7,0.32081762829805743
357,Tyler Pounds Regional Airport,KTYR,0.32063170095624455
592,Wittman Regional Airport,KOSH,0.3206084751901485
1995,Allenholm Airport,VT26,0.32049239681390296
717,Igor I Sikorsky Memorial Airport,KBDR,0.3203300282260983
1241,Santa Maria Public Airport Captain G Allan Hancock Field,KSMX,0.320260492040521
1529,Phil Cain Memorial Field,3PN9,0.3200983582845158
239,Niagara Falls International Airport,KIAG,0.3200520645021332
633,Sacramento Mather Airport,KMHR,0.3200057841081628
1094,Somerset Airport,KSMQ,0.3199132634622335
2700,Spencer Nolf Airport,KNRQ,0.3198439080792022
362,Huntsville International Carl T Jones Field,KHSV,0.31982079630031074
866,Hickory Regional Airport,KHKY,0.3197514809998555
341,Arnold Palmer Regional Airport,KLBE,0.31952064683800174
1054,Parker Field,AL18,0.3194053546943783
803,Smyrna Airport,KMQY,0.3194053546943783
978,Wings Field,KLOM,0.31922106022358454
3212,Faken Airport,9WI4,0.31894501693449595
1966,Smith Reynolds Airport,KINT,0.3188301397493157
1694,Textor Airport,41MO,0.3185318459877654
560,Coleman A. Young Municipal Airport,KDET,0.318440175552198
742,Carroll County Regional Jack B Poage Field,KDMW,0.31841726618705035
392,Barnstable Municipal Boardman Polando Field,KHYA,0.3183256616800921
3944,Marcidale Airport,8IN9,0.3182798791888394
1001,South Hector Airstrip,6NA2,0.31821123013875907
1885,Oolenoy Valley Airport,SC75,0.3181197441242004
146,Northern Colorado Regional Airport,KFNL,0.3180054605546774
1870,Talmage Field,03NY,0.31789125906772964
700,Scott AFB/Midamerica Airport,KBLV,0.3178456014362657
884,Erie International Tom Ridge Field,KERI,0.31745804045330656
731,Prescott International Airport - Ernest A. Love Field,KPRC,0.3174125071715433
752,Gainesville Municipal Airport,KGLE,0.317389745428469
2003,Hanny Beaver Airpark Inc Airport,80PN,0.317366986949663
1023,Quonset State Airport,KOQU,0.31723050458715596
593,Tweed New Haven Airport,KHVN,0.3171168589238375
541,Beverly Regional Airport,KBVY,0.3169125017900616
2934,Camillus Airport,KNY2,0.3168217609162491
1015,Springdale Municipal Airport,KASG,0.3165498498068946
985,Dover Air Force Base,KDOV,0.31648194494100823
1760,Dade Collier Training and Transition Airport,KTNT,0.31648194494100823
3537,Docktors Field,CT51,0.31645931645931646
1640,Emery Airport,SC36,0.31643669121326945
324,Flagstaff Pulliam International Airport,KFLG,0.31636883488205864
1012,Lawrence Municipal Airport,KLWM,0.3163462225716532
488,New Smyrna Beach Municipal Airport,KEVB,0.3163236134934248
1148,Hilliard's Private Airport,FD96,0.3163010076466805
189,Glendale Municipal Airport,KGEU,0.31618802686098013
2513,Vaughn Private Airport,AL69,0.31614285714285717
1158,Eastover Air Ranch Airport,6NC3,0.3161202771230626
328,Sacramento Executive Airport,KSAC,0.3161202771230626
1997,Sopwith Farm Airport,27CL,0.3158495682580461
610,Mount Horeb Field,06VA,0.3158495682580461
232,Frame Field,82PA,0.3157819634703196
2048,Immokalee Regional Airport,KIMM,0.3157819634703196
2520,C & L Ranch Ultralightport,AZ19,0.31566935311318733
1534,Middle Hope Airport,NY09,0.31566935311318733
497,Blue Ridge Flightpark Airport,34FD,0.31566935311318733
1920,Carr Airport,WV65,0.3156468406789331
228,Johnston Airport,9IS9,0.31562433145546603
1369,Propwash Airport,21NH,0.31562433145546603
1350,Pryor Field Regional Airport,KDCU,0.31528707793132926
839,Quad City International Airport,KMLI,0.31528707793132926
1613,Adirondack Regional Airport,KSLK,0.31521971369560575
1326,Flying R Ranch Airport,77TS,0.31508507154552573
691,Andrews University Airpark,KC20,0.31508507154552573
2330,La Cholla Airpark,57AZ,0.3150402163855079
1478,Marmack Airport,TE85,0.3149729575861087
132,Rimes Lakecrest Airport,35FA,0.31486092338336774
321,Lebanon Municipal Airport,KLEB,0.3147713533888059
460,Mesquite Metro Airport,KHQZ,0.31474896885222586
3938,Wheeling Ohio County Airport,KHLG,0.3146147284617572
1082,Hat-Field STOLport,6CO4,0.31452529846503696
4604,Newport Woods Airport,9MI2,0.3144582593250444
4211,Aden Field,VA71,0.31441358243944023
375,Chandler Municipal Airport,KCHD,0.3142573132632775
475,Rocky Mount Wilson Regional Airport,KRWI,0.31419038830127066
1823,Griffith-Merrillville Airport,K05C,0.31414578749378946
765,Peter O Knight Airport,KTPF,0.31414578749378946
158,Falcon Field,KFFZ,0.314101199347101
1103,New Century Aircenter Airport,KIXD,0.3138561906112608
965,Tuckernuck Airport,MA72,0.3137671912661279
3618,Caintuckee Airport,8KY6,0.3137671912661279
1959,Bentonville Municipal-Louise M Thaden Field,KVBT,0.31374494931594243
1360,Ocean County Airport,KMJX,0.31372271051885453
510,Linden Airport,KLDJ,0.3136782423812899
1151,Dobbins Air Reserve Base,KMGE,0.31356712716967766
371,Martha's Vineyard Airport,KMVY,0.31356712716967766
598,Rock Hill - York County Airport,KUZA,0.3135227031238932
2288,Desert Air Sky Ranch Airport,63CA,0.31347829166371555
1085,Pekin Municipal Airport,KC15,0.31345609065155805
571,Donaldson Field Airport,KGYH,0.31332295058756904
457,Plymouth Municipal Airport,KPYM,0.31303486809533915
3967,Fischer's RLA Restricted Landing Area,6LL6,0.31303486809533915
1059,York Airport,KTHV,0.3129905947245598
401,Clark Regional Airport,KJVY,0.3129463338754154
442,Robbins Field,K20A,0.3129020855425946
329,New Bedford Regional Airport,KEWB,0.31285784972078884
299,McClellan Airfield,KMCC,0.31274731486715657
4082,Chain-O-Lakes Airport,3IN7,0.31261477609831895
2030,Rockingham County NC Shiloh Airport,KSIF,0.31261477609831895
974,Williamsport Airpark,SC86,0.31252647931083183
630,Johnston County Airport,KJNX,0.3123500352858151
430,Shenandoah Valley Regional Airport,KSHD,0.31232799379013476
2912,Shady International Airport,FA49,0.312305955405024
911,Worcester Regional Airport,KORH,0.31226188796387755
561,Central Wisconsin Airport,KCWA,0.3121077498060786
961,Reading Regional Airport (Carl A Spaatz Field),KRDG,0.3120637382782204
192,Gay Airport,93OH,0.3120637382782204
156,Bend Municipal Airport,KBDN,0.3120417371686407
470,Marina Municipal Airport,KOAR,0.31201973916108566
681,Wilgrove Air Park,K8A6,0.3119977442548992
658,Monterey Peninsula Airport,KMRY,0.31197575244942555
279,Cherokee County Regional Airport,K47A,0.3119317781379942
330,Perris Valley Airport,KL65,0.3118658399098083
372,West Houston Airport,KIWS,0.31177796562411947
1098,York Airport,01SC,0.311536566481312
569,Spartanburg Downtown Memorial Airport,KSPA,0.31151463963963966
1410,Double Eagle II Airport,KAEG,0.31144887763000495
1690,Brevard Airport,NC16,0.3113439763696462
3054,Arliss M Airport,FA09,0.3113174368713512
233,Carls Airport,78MI,0.31112048362153805
286,Pittsburgh International Airport,KPIT,0.31109861530891963
3520,Dunlea Airpark,PN66,0.3110330288123682
661,Indianapolis International Airport,KIND,0.3110111727917926
612,Ox Meadows Airport,04WA,0.3109674699641678
3573,Okeelanta Airport,FL41,0.3109285011939879
209,North Perry Airport,KHWO,0.31083643514291737
1267,Mid-State Regional Airport,KPSB,0.310814606741573
2264,Country Club Air Park,NH88,0.31072732378545354
