,n.name,n.code,score
4095,Midland Airport,50IL,1.0
983,Reasoner Airport,CO14,1.0
3657,Childress Airstrip,MU12,1.0
3489,Glidwell Flying Service Airport,MS09,1.0
3424,Riner Farm Airport,0TN6,1.0
3395,Commerce Municipal Airport,K2F7,1.0
1041,Jetway Airport,61OH,1.0
3389,Tri-County Airport,K1J0,1.0
3326,Boswell Airport,24CL,1.0
3283,Aresti Aerodrome,TE02,1.0
4210,Sam's Field,6PN5,1.0
3719,Miller Farm Airport,MU21,1.0
968,Culp Airport,6TA3,1.0
1680,Johary Airport,FL58,1.0
1711,Lake X Airport,57FA,1.0
3182,Rockys Place Airport,6TA2,1.0
1714,Indianola Municipal Airport,KIDL,1.0
1730,Massingale Airport,3TN8,1.0
1140,Deer Park Airport,KDEW,1.0
3009,Engineers Airport,NK82,1.0
1546,Wabbaseka Flying Service Airport,5AR3,1.0
3824,Crosswind Airfield,SN88,1.0
2987,Mitchell's Airport,3MS5,1.0
3961,Meadowlark Field,7OK1,1.0
4315,McClure Airport,PN21,1.0
1101,Strietelmeier Flying Field,91IN,1.0
4166,Wayne Municipal Airport,KLCG,1.0
4130,Moller Airport,8CL6,1.0
4389,Big Creek Flying Ranch Airport,GA18,1.0
4027,Emerick Airport,63IL,1.0
4001,Barcus Field,95OK,1.0
3994,Riley's Field,LL51,1.0
3954,Bevill Airport,7MO2,1.0
3878,Cherry Hill Airport,40IN,1.0
1061,Bil-Mitch Airport,5MO3,1.0
3952,Tamarack Airport,9WI5,1.0
819,Potoczak Airport,NK19,1.0
3947,Flying T Airport,7KS0,1.0
3933,Jacksonville Municipal Airport,KIJX,1.0
341,Rocktop Airport,PA58,1.0
3887,Maple Lake Municipal Airport,KMGG,1.0
3883,Zanadu Airport,WS04,1.0
1142,Jake Arner Memorial Airport,K22N,1.0
3256,Skyline Airstrip,PN50,1.0
4195,Klutts Field,20XS,1.0
2891,Ayers Airport,VA93,1.0
1945,Lenora Airport,2GA9,1.0
456,Carty's Airstrip,8AK2,1.0
2052,David City Municipal Airport,K93Y,1.0
2687,Battle Creek Airport,WN46,1.0
2403,Docken Field,37WI,1.0
1935,Sparta Community Hunter Field,KSAR,1.0
2833,Illinois Valley Regional Airport-Walter A Duncan Field,KVYS,1.0
254,Cortland County Chase Field,KN03,1.0
2654,3-M's Airport,96GA,1.0
2154,Higginbotham Field,52IN,1.0
2499,Edgar County Airport,KPRG,1.0
2509,Stuart Island West Airport,2WA3,1.0
2203,Untied Acres Airport,IS83,1.0
2911,Philadelphia Gliderport,0PA0,1.0
493,Ainsworth Airport,06TE,1.0
2465,Agner Airport,51OH,1.0
2424,Townley Farms Airport,9LL9,1.0
2401,Butch's Strip STOLport,44MO,1.0
3517,Coyote Field,4XS1,0.6666666666666666
873,Lazy 9 Ranch Airport,TX64,0.6666666666666666
