,n.name,n.code,score
3063,Columbia Airport,K4G8,1.0
2640,Hutson Field,KGAF,1.0
3691,Stage Coach Hills Airport,4TX2,1.0
2602,Halls Flying Ranch Airport,0GA0,1.0
2588,McKinley Country Airport,81AK,1.0
2587,Turner Field,11CA,1.0
2547,Hunter Airport,82IN,1.0
2528,Beloit Airport,K44C,1.0
2496,M.C.R. Airport,40OI,1.0
2492,Klutts Field,20XS,1.0
3746,Coppenger Farm Airport,TX95,1.0
2436,Hartford Municipal Airport,KHXF,1.0
2363,Northern Lite Airport,00WI,1.0
2331,Nampa Municipal Airport,KS67,1.0
2289,Pagel's Field,67MN,1.0
2242,San Geronimo Airpark,K8T8,1.0
2241,Riner Farm Airport,0TN6,1.0
655,Downes Airport,PS39,1.0
91,Lakefield Airport,KCQA,1.0
2616,Franklin County Regional Airport,KN68,1.0
2700,Hawk's Nest Airport,OH42,1.0
2031,Wormley Airport,85LL,1.0
3658,Cotton Field,84OL,1.0
3328,Buffalo Chips Airpark,TE45,1.0
3222,Belfair Airport,DE32,1.0
3182,Howard Field,TA02,1.0
3149,Carter-Norman Airport,TA87,1.0
3107,Tri-County Aerodrome,48TX,1.0
3104,Gottwald Field,10TE,1.0
4159,Aero Plaines Airport,5II9,1.0
2971,River John Airport,3AK9,1.0
2965,Skypark Estates Owners Assoc Airport,18FD,1.0
2815,Offutt Acres Airport,PN02,1.0
3409,Pasport Airport,5MA3,1.0
3474,Elyria Airport,K1G1,1.0
3486,Brookeridge Air Park,LL22,1.0
3530,Miller Field,39II,1.0
3573,Williamson Airport,6LL0,1.0
2754,William H. Morse State Airport,KDDH,1.0
2751,Dorlon Airpark,05OI,1.0
2041,Zollinger Strip,II21,1.0
3351,Cody Port RLA Restricted Landing Area,7IL8,1.0
831,Lovettsville Airfield,VA61,1.0
146,Fiorini Ranch Airport,0CN1,1.0
1681,Logan Field,K1A4,1.0
257,Blackwood Airpark,TX46,1.0
1089,Monroe Municipal Airport,KEFT,1.0
841,Ickes Airport,1PS0,1.0
1573,Darby Dan Airport,K6I6,1.0
1494,Southland Flying Service Inc. Airport,MS40,1.0
1481,Rossi's Farm Airport,84IL,1.0
1447,Sweedler Airport,3IL2,1.0
1423,Lake Placid Airport,KLKP,1.0
1383,El Porvenir Airpark,SC44,1.0
1365,Tropria Airport,IN62,1.0
905,Lou Abbett Farms Airport,II18,1.0
1302,4 Winds Aerodrome,IN45,1.0
1144,Franklin County State Airport,KFSO,1.0
959,Jackson County Reynolds Field,KJXN,1.0
1703,Montgomery's Flying M Ranch Airport,FD49,1.0
1631,Gloster Aerodrome,1XA7,1.0
1121,Far View Airport,OI41,1.0
1958,O Neal Field,20SC,1.0
234,Toledo Executive Airport,KTDZ,1.0
1787,Ermis-Ridgeview Airport,5WI8,1.0
2013,Bil Lo Airport,51NE,1.0
2006,Flying V Airport,K0J9,1.0
760,Jerry Sumners Sr Aurora Municipal Airport,K2H2,1.0
391,Hillsdale Municipal Airport,KJYM,1.0
1782,Hubler Field,ID00,0.8
