,n.name,n.code,score
4383,Chicago O'Hare International Airport,KORD,1201507.103214468
4385,Dallas Fort Worth International Airport,KDFW,1169253.3676392061
4429,Dallas Love Field,KDAL,798400.2659999905
4815,Addison Airport,KADS,701393.3129403094
4405,Charlotte Douglas International Airport,KCLT,668634.8337625664
4478,DeKalb Peachtree Airport,KPDK,649569.2852264378
4425,Raleigh Durham International Airport,KRDU,632854.6398191896
4444,Centennial Airport,KAPA,629486.7453400863
4378,Hartsfield Jackson Atlanta International Airport,KATL,624174.5058522644
4387,Philadelphia International Airport,KPHL,606351.9656978636
4417,Baltimore/Washington International Thurgood Marshall Airport,KBWI,590693.6989169227
4388,Louisville Muhammad Ali International Airport,KSDF,568185.4232712699
4416,Phoenix Sky Harbor International Airport,KPHX,527536.2550261692
4340,Ted Stevens Anchorage International Airport,PANC,505219.21899128146
4436,Chicago Midway International Airport,KMDW,492807.5410810808
4426,Washington Dulles International Airport,KIAD,452983.0216158331
4418,William P Hobby Airport,KHOU,448721.3243008725
4435,Nashville International Airport,KBNA,440892.61049319495
4370,Scottsdale Airport,KSDL,431715.38311633276
4408,Spirit of St Louis Airport,KSUS,385054.25248876156
4437,San Antonio International Airport,KSAT,378507.0305539878
4427,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,374649.5862840457
4442,Boeing Field King County International Airport,KBFI,364603.8142346127
167,Chicago Executive Airport,KPWK,360154.27555138734
329,Fort Worth Meacham International Airport,KFTW,359504.89380050206
4824,Charles B. Wheeler Downtown Airport,KMKC,351659.6505757194
4463,Dupage Airport,KDPA,346230.3430705428
4460,Flying Cloud Airport,KFCM,319852.145747496
4386,Seattle Tacoma International Airport,KSEA,316560.90355803
4462,Northwest Florida Beaches International Airport,KECP,314453.6275722789
4384,John Wayne Airport-Orange County Airport,KSNA,305572.42409896373
4835,Frederick Douglass Greater Rochester International Airport,KROC,295626.2071779419
4912,Naples Municipal Airport,KAPF,292095.6015540614
4911,David Wayne Hooks Memorial Airport,KDWH,291631.2712784345
4401,Logan International Airport,KBOS,288854.8798890315
4404,Denver International Airport,KDEN,288660.53878103674
4448,Sarasota Bradenton International Airport,KSRQ,285276.58335822856
230,Oakland County International Airport,KPTK,283872.4743105582
4403,McCarran International Airport,KLAS,280002.2805961387
4452,St Louis Lambert International Airport,KSTL,279321.16397750785
4363,Metropolitan Oakland International Airport,KOAK,272156.27438234654
4454,Dane County Regional Truax Field,KMSN,269878.91878392326
4380,Detroit Metropolitan Wayne County Airport,KDTW,254249.192307838
4406,Teterboro Airport,KTEB,248131.01046055442
4396,Portland International Airport,KPDX,245866.0620284408
4867,McGhee Tyson Airport,KTYS,243712.1052666095
4457,Austin Bergstrom International Airport,KAUS,243136.6283578918
539,Laurence G Hanscom Field,KBED,236672.01445840788
4413,Cincinnati Municipal Airport Lunken Field,KLUK,227772.23002729315
4882,Norfolk International Airport,KORF,226054.56617051727
92,Eppley Airfield,KOMA,222327.30794685375
4439,Tulsa International Airport,KTUL,217739.46974646545
5027,The Ohio State University Airport - Don Scott Field,KOSU,214898.8806543485
4407,Los Angeles International Airport,KLAX,208128.16273084682
4862,Sugar Land Regional Airport,KSGR,207872.25561609326
545,Lancaster Airport,KLNS,205191.94585832997
417,Buffalo Niagara International Airport,KBUF,202401.84981791218
4375,George Bush Intercontinental Houston Airport,KIAH,200612.67301996256
5005,Boise Air Terminal/Gowen Field,KBOI,197416.51145714073
4930,Page Field,KFMY,193995.81060194137
4968,John Glenn Columbus International Airport,KCMH,192106.70984869366
4997,Richard Lloyd Jones Jr Airport,KRVS,187169.48836237603
4971,St Louis Downtown Airport,KCPS,185036.04665672514
4455,Gwinnett County Briscoe Field,KLZU,183485.77141332906
4393,San Francisco International Airport,KSFO,183294.80457433674
4356,Lincoln Airport,KLNK,182945.9311108752
4367,Rocky Mountain Metropolitan Airport,KBJC,182141.8162074514
4411,General Mitchell International Airport,KMKE,172569.10849312975
724,McKinney National Airport,KTKI,170314.96018963456
4398,Van Nuys Airport,KVNY,170080.94995783272
4369,Fort Lauderdale Hollywood International Airport,KFLL,164237.5154926452
521,Leesburg Executive Airport,KJYO,160729.72274458894
4423,Norman Y. Mineta San Jose International Airport,KSJC,159399.5194953622
4342,Miami International Airport,KMIA,157258.33834645324
4850,Martin State Airport,KMTN,155440.0568293469
4874,Denton Municipal Airport,KDTO,153422.16903224238
4914,Miami-Opa Locka Executive Airport,KOPF,153179.71052763955
4468,Destin Executive Airport,KDTS,152974.63062813997
520,New Castle Airport,KILG,149133.37629375182
4900,Albuquerque International Sunport,KABQ,142549.81096560071
349,Allegheny County Airport,KAGC,141457.56555918528
4966,Manassas Regional Airport/Harry P. Davis Field,KHEF,140784.92583460553
4434,Republic Airport,KFRG,139719.21511847692
13,St Petersburg Clearwater International Airport,KPIE,135089.213535949
4422,Ronald Reagan Washington National Airport,KDCA,130658.43476185868
4813,Syracuse Hancock International Airport,KSYR,129317.14946127788
4789,McClellan-Palomar Airport,KCRQ,127936.63001098762
774,Arlington Municipal Airport,KGKY,127420.00539271966
4431,Lehigh Valley International Airport,KABE,126387.49584147814
4883,Morristown Municipal Airport,KMMU,125796.2663135518
56,Fort Lauderdale Executive Airport,KFXE,125664.36119701169
29,Johnson County Executive Airport,KOJC,125291.48721939974
4451,Phoenix Deer Valley Airport,KDVT,124708.18574698789
154,Austin Straubel International Airport,KGRB,122777.95040740943
4791,Portland Hillsboro Airport,KHIO,122519.39589891731
242,Bowman Field,KLOU,122506.73333613588
574,Venice Municipal Airport,KVNC,118952.27683787282
4379,Sacramento International Airport,KSMF,117410.97434431525
688,Purdue University Airport,KLAF,116579.07583067336
4808,Cincinnati Northern Kentucky International Airport,KCVG,115101.03041564679
573,Essex County Airport,KCDW,114972.61891844067
5017,Ontario International Airport,KONT,113025.91124508361
273,Eagle Creek Airpark,KEYE,109475.63422150533
920,Aurora Municipal Airport,KARR,108878.46331395609
4855,Abraham Lincoln Capital Airport,KSPI,108023.16399006957
4807,Cobb County International Airport-McCollum Field,KRYY,106917.26231454992
4847,Rickenbacker International Airport,KLCK,105527.30351678502
4365,City of Colorado Springs Municipal Airport,KCOS,105219.45878108901
4400,Phoenix–Mesa Gateway Airport,KIWA,105186.1436243952
5009,Dayton-Wright Brothers Airport,KMGY,104126.78034565499
4985,Dallas Executive Airport,KRBD,103555.36573431133
352,San Marcos Regional Airport,KHYI,102263.84620036467
108,West Houston Airport,KIWS,102172.16291565502
4359,Carter Airport,FL57,101990.1503875118
4349,Coeur D'Alene - Pappy Boyington Field,KCOE,100782.66024665112
279,Southwest Florida International Airport,KRSW,100406.361726211
4475,Chicago Rockford International Airport,KRFD,99494.17801675778
4806,Kenosha Regional Airport,KENW,98424.66334032554
4479,Merrill Field,PAMR,98214.93133499502
4456,Charlotte County Airport,KPGD,98051.01926260967
299,Frederick Municipal Airport,KFDK,96765.94243913131
159,Fresno Yosemite International Airport,KFAT,96437.54884917388
4447,Cleveland Hopkins International Airport,KCLE,95403.39212466638
4885,Clark Regional Airport,KJVY,94327.14726015489
681,University of Illinois Willard Airport,KCMI,92943.31029104804
76,Gastonia Municipal Airport,KAKH,91608.52610825068
4805,Reno Tahoe International Airport,KRNO,91419.6318602682
739,Lenzner Farm Airport,7PS7,90626.74043245733
4794,Springfield Branson National Airport,KSGF,90552.59272441044
171,Portland Troutdale Airport,KTTD,90497.08811883158
138,Willow Run Airport,KYIP,89668.88557690519
735,Cuyahoga County Airport,KCGF,87330.01284271784
4796,Sacramento Mather Airport,KMHR,87135.16312829714
4402,Garcon Field,24FL,86019.15098323068
4441,Indianapolis International Airport,KIND,85685.69127254383
4921,Burlington Alamance Regional Airport,KBUY,85537.99440853816
120,Daytona Beach International Airport,KDAB,83148.02775852739
4826,Camarillo International Airport,KCMA,83025.24177797545
4868,Appleton International Airport,KATW,82560.84596148581
4465,Snohomish County (Paine Field) Airport,KPAE,82377.43425836903
4450,Carroll County Regional Jack B Poage Field,KDMW,82336.50496176691
295,Hopewell Airpark,90NY,81101.21068589123
776,Fulton County Airport Brown Field,KFTY,80058.65695753535
432,Crystal Airport,KMIC,80016.84858180326
116,Kissimmee Gateway Airport,KISM,79737.81867620257
306,Pensacola International Airport,KPNS,79445.78908749254
4399,John F Kennedy International Airport,KJFK,79414.20696410733
365,Middleton Municipal Morey Field,KC29,78682.52471618171
4879,Waukesha County Airport,KUES,78423.79899854143
4873,Burke Lakefront Airport,KBKL,77634.46075267668
4843,Millard Airport,KMLE,77588.94819766676
4951,Charles M. Schulz Sonoma County Airport,KSTS,77338.1033029203
4950,Lewis University Airport,KLOT,77005.05228319942
4804,Gary Chicago International Airport,KGYY,76493.38818581603
149,McAllen Miller International Airport,KMFE,76198.00530169379
4978,Bob Hope Airport,KBUR,75746.21285680264
4453,Palm Springs International Airport,KPSP,74776.58520132037
311,Harrisburg International Airport,KMDT,74033.17370178217
4947,Newport News Williamsburg International Airport,KPHF,73427.83657988704
376,Sanford-Lee County Regional Airport,KTTA,73185.72763304511
992,South St Paul Municipal Richard E Fleming field,KSGS,72734.49189386728
2857,Pearson Field,KVUO,72291.5292421234
806,DuBois Regional Airport,KDUJ,72177.82056106925
268,Fort Worth Alliance Airport,KAFW,72034.28196219433
4432,Long Beach Airport (Daugherty Field),KLGB,71093.74660208904
157,Whiting Field Naval Air Station - North,KNSE,71019.91741350584
691,Hickory Regional Airport,KHKY,70198.39413508572
675,Indianapolis Executive Airport,KTYQ,70146.37999032756
4933,Wittman Regional Airport,KOSH,69907.24423893855
332,Pueblo Memorial Airport,KPUB,69507.61263249203
21,Trenton Mercer Airport,KTTN,67018.16274448136
285,Capital City Airport,KCXY,66254.05234505776
1236,Boerne Stage Field,K5C1,65615.06990280969
173,Ellington Airport,KEFD,65113.89473807217
4381,Bellingham International Airport,KBLI,64569.15860115987
4990,St. Mary's County Regional Airport,K2W6,64278.2472122716
398,St Paul Downtown Holman Field,KSTP,63691.71558117289
4797,Livermore Municipal Airport,KLVK,63615.42001293406
323,Northeast Philadelphia Airport,KPNE,63151.62573061303
1184,Monroe Municipal Airport,KEFT,62067.49854947241
4961,Tucson International Airport / Morris Air National Guard Base,KTUS,61871.471605091116
4443,James M Cox Dayton International Airport,KDAY,61673.03986995924
4884,Buchanan Field,KCCR,61486.791852853814
334,New Century Aircenter Airport,KIXD,61453.37764275862
578,Easterwood Field,KCLL,61107.66572066986
4864,San Luis County Regional Airport,KSBP,60058.02455261714
259,Charlottesville Albemarle Airport,KCHO,59643.5031291046
175,South Valley International Airport,KU42,59248.709389757125
4458,Hayward Executive Airport,KHWD,58361.078202332246
38,Auburn Municipal Airport,KS50,58336.33016858727
4392,Orlando Executive Airport,KORL,58259.23707276924
4421,Sacramento Executive Airport,KSAC,57948.860399907295
4902,Bolton Field,KTZR,57891.163536192915
4430,San Diego International Airport,KSAN,57524.90288502878
4414,McClellan Airfield,KMCC,57378.82257894868
1016,Saint Cloud Regional Airport,KSTC,57143.17753173562
11,Napa County Airport,KAPC,56302.33225152129
4907,Southern Wisconsin Regional Airport,KJVL,56007.20911339246
4818,St Louis Regional Airport,KALN,55991.19357449575
168,Mesquite Metro Airport,KHQZ,54847.29222704224
950,Indy South Greenwood Airport,KHFY,54570.98817570136
4948,Moraine Air Park,KI73,53475.077816331104
226,Wadsworth Municipal Airport,K3G3,52443.73455292932
423,Nardo Airport,77PA,51671.52879264868
813,Hagerstown Regional Richard A Henson Field,KHGR,51651.57048083247
4829,Austin Executive Airport,KEDC,51525.206029061614
431,Allentown Queen City Municipal Airport,KXLL,51350.70417303151
253,Waukegan National Airport,KUGN,50776.07166368878
288,Aurora State Airport,KUAO,50536.447702747784
41,Arlington Municipal Airport,KAWO,49957.25545700042
393,Arnold Palmer Regional Airport,KLBE,49470.79789128186
339,Drake Field,KFYV,49216.861711564
803,Rogers Municipal Airport-Carter Field,KROG,49109.00793872806
219,Northwest Regional Airport,K52F,48944.32566555858
4937,Prescott International Airport - Ernest A. Love Field,KPRC,48546.06792747517
397,Lawrence Municipal Airport,KLWC,48230.888297533995
72,Monmouth Executive Airport,KBLM,48222.87978150377
4376,Newark Liberty International Airport,KEWR,47650.88182129243
128,Rice Lake Regional Airport - Carl's Field,KRPD,47605.45919560871
5002,Albany International Airport,KALB,47483.465042282376
51,Santa Barbara Municipal Airport,KSBA,47430.19502904189
715,Igor I Sikorsky Memorial Airport,KBDR,47357.13621603854
456,Chesapeake Regional Airport,KCPK,46360.23329656049
696,Montgomery County Airpark,KGAI,45593.68009297906
4898,New Braunfels Municipal Airport,KBAZ,45373.87509563557
612,Clermont County Airport,KI69,45104.37819795635
4916,North Las Vegas Metropolitan International Airport,KVGT,45093.37998323187
645,Ann Arbor Municipal Airport,KARB,44759.673937161184
4825,Renton Municipal Airport,KRNT,44390.758623843554
1036,Council Bluffs Municipal Airport,KCBF,43959.77303581997
4935,Reading Regional Airport (Carl A Spaatz Field),KRDG,43853.07009050167
2,Wing South Airpark,FA37,43751.730892362444
1546,Randolph Air Force Base,KRND,43508.488047007595
237,Wings Field,KLOM,43162.10776245539
4446,Tampa International Airport,KTPA,42748.98713298262
229,Hicks Air Field,KT67,42147.41393607735
559,Fayetteville Regional Airport - Grannis Field,KFAY,42083.76165526219
385,Joint Base Andrews,KADW,42050.56726349515
4793,Bremerton National Airport,KPWT,41889.678428654486
4428,Spokane International Airport,KGEG,41489.19720165922
4354,Chandler Municipal Airport,KCHD,41403.34802063733
4865,Lansing Municipal Airport,KIGQ,40921.86268061111
314,Indianapolis Metropolitan Airport,KUMP,40908.241651901146
247,Long Island Mac Arthur Airport,KISP,40761.063907280244
22,Yakima Air Terminal McAllister Field,KYKM,39909.23248918325
310,Mac Dill Air Force Base,KMCF,39566.44173659152
935,Grand Prairie Municipal Airport,KGPM,39306.826773561836
491,Piedmont Triad International Airport,KGSO,38979.09291741435
425,Canal Fulton Airport,7OH2,38967.981692369
4821,Provo-Utah Lake International Airport,KPVU,38585.064438885
610,Hendricks County Gordon Graham Field,K2R2,38195.66819720053
4903,Visalia International Airport,KVIS,37166.54819431195
875,Cleveland Municipal Airport,KRNV,37117.20922719565
4827,Thomson Airfield,6FD7,37084.38576479115
4969,Santa Fe Municipal Airport,KSAF,36977.61394293119
4811,Pittsburgh International Airport,KPIT,36920.262153605734
4976,Oconee County Regional Airport,KCEU,36770.574354946206
4391,Gillespie Field,KSEE,36703.08233064931
865,Columbus Municipal Airport,KBAK,36559.73053505654
492,Wilmington Airpark,KILN,36283.560688912505
679,Cattaraugus County-Olean Airport,KOLE,35797.842819322446
844,Zelienople Municipal Airport,KPJC,35779.4691257931
1030,Cartersville Airport,KVPC,35769.50616184359
300,Fort Wayne International Airport,KFWA,35636.98583259953
4996,Warren County Airport/John Lane Field,KI68,35462.23714744167
178,Jack Northrop Field Hawthorne Municipal Airport,KHHR,34894.922441144896
4467,Bend Municipal Airport,KBDN,34801.57083492669
4987,Albert Whitted Airport,KSPG,34512.28169656586
849,Wilkes County Airport,KUKF,34491.615592749105
1560,Secret Spot Airport,3NK5,34194.935617998715
713,Akron Executive Airport,KAKR,33917.20607948521
4795,Montgomery-Gibbs Executive Airport,KMYF,33795.50804714776
788,Statesville Regional Airport,KSVH,33187.93540631838
815,Cherokee County Regional Airport,K47A,32914.71377524503
1040,Anoka County-Blaine (Janes Field) Airport,KANE,32885.296355011815
141,Auburn Municipal Airport,KAUN,32516.1141924533
4474,Mason City Municipal Airport,KMCW,32334.736673908355
1207,Sheboygan County Memorial Airport,KSBM,31987.508724122847
4859,Quad City International Airport,KMLI,31522.417269968188
4449,Northern Colorado Regional Airport,KFNL,31074.458811738572
1112,Henderson Executive Airport,KHND,30939.522747534003
747,Chautauqua County-Jamestown Airport,KJHW,30808.281560659252
484,Waterloo Regional Airport,KALO,30749.97318440153
1146,Hartford Brainard Airport,KHFD,30729.117781218425
4366,Falcon Field,KFFZ,30672.85159042959
786,Buffalo Lancaster Regional Airport,KBQR,30411.981115558243
1267,Gainesville Municipal Airport,KGLE,30383.729477301284
4464,Seidel Ranch Airport,02XS,30205.4107786502
644,Francis S Gabreski Airport,KFOK,30195.256573142695
629,Lebanon Municipal Airport,KLEB,30156.53443604547
652,St Charles County Smartt Airport,KSET,30156.399272600254
