,n.name,n.code,score
13,Chicago O'Hare International Airport,KORD,1308253.3901434918
70,Hartsfield Jackson Atlanta International Airport,KATL,828570.4282553354
46,McCarran International Airport,KLAS,754182.774870698
66,Teterboro Airport,KTEB,687994.685584872
95,Dallas Fort Worth International Airport,KDFW,678148.2245189606
207,Addison Airport,KADS,601008.3979125173
300,DeKalb Peachtree Airport,KPDK,594393.0702437252
148,Raleigh Durham International Airport,KRDU,581647.1667436217
35,Washington Dulles International Airport,KIAD,543680.6658083106
84,Phoenix Sky Harbor International Airport,KPHX,532573.366829975
134,Dallas Love Field,KDAL,532398.5968194061
74,William P Hobby Airport,KHOU,491740.7590369676
76,Nashville International Airport,KBNA,484403.3743305015
116,Centennial Airport,KAPA,470862.25422907877
272,Charlotte Douglas International Airport,KCLT,458830.1659910446
37,Baltimore/Washington International Thurgood Marshall Airport,KBWI,439609.0299382557
88,Philadelphia International Airport,KPHL,428939.6031066974
122,San Antonio International Airport,KSAT,383484.6479866753
184,Laurence G Hanscom Field,KBED,369302.2997537355
165,Boeing Field King County International Airport,KBFI,365493.02350814675
50,Ted Stevens Anchorage International Airport,PANC,365152.0018722224
542,Charles B. Wheeler Downtown Airport,KMKC,357841.76109229034
22,Los Angeles International Airport,KLAX,338496.8794576118
123,George Bush Intercontinental Houston Airport,KIAH,330727.11013745074
69,Logan International Airport,KBOS,329848.4417714593
51,Fort Lauderdale Hollywood International Airport,KFLL,314449.91218795924
55,Chicago Midway International Airport,KMDW,298471.0080763936
60,Denver International Airport,KDEN,285851.18181697023
130,Dane County Regional Truax Field,KMSN,280601.1943997294
21,Seattle Tacoma International Airport,KSEA,280181.52060473216
63,Westchester County Airport,KHPN,279025.78541700274
112,Naples Municipal Airport,KAPF,266370.3235872602
175,Scottsdale Airport,KSDL,265555.48367062904
38,Miami International Airport,KMIA,263430.4401512376
41,Metropolitan Oakland International Airport,KOAK,258609.18388647377
176,Chicago Executive Airport,KPWK,258071.7299481206
0,San Francisco International Airport,KSFO,255183.10629717415
536,Oakland County International Airport,KPTK,238653.12420581284
549,Trenton Mercer Airport,KTTN,232696.42638953237
570,Spirit of St Louis Airport,KSUS,228193.24519938778
135,Austin Bergstrom International Airport,KAUS,226572.8892433641
196,Portland Hillsboro Airport,KHIO,226232.3865183352
103,St Louis Lambert International Airport,KSTL,225938.457045685
53,Newark Liberty International Airport,KEWR,223718.75497018814
115,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,223386.0394680281
109,Portland International Airport,KPDX,215504.65057495952
61,Norman Y. Mineta San Jose International Airport,KSJC,215436.87272035057
64,Louisville Muhammad Ali International Airport,KSDF,215186.85053908674
198,McGhee Tyson Airport,KTYS,206241.6944910788
183,Fort Worth Meacham International Airport,KFTW,198246.16029319383
111,John Wayne Airport-Orange County Airport,KSNA,193184.1698315361
150,Sarasota Bradenton International Airport,KSRQ,192460.8649651749
355,Sugar Land Regional Airport,KSGR,189817.30895287904
154,Boise Air Terminal/Gowen Field,KBOI,188228.6955209751
316,Flying Cloud Airport,KFCM,188004.68511163228
503,Northwest Florida Beaches International Airport,KECP,182650.61269582814
58,John F Kennedy International Airport,KJFK,182065.04770358116
220,Tulsa International Airport,KTUL,178525.1979481644
396,Richard Lloyd Jones Jr Airport,KRVS,178235.41572766472
94,John Glenn Columbus International Airport,KCMH,176726.59722441476
127,Eppley Airfield,KOMA,173646.95442617248
68,Miami-Opa Locka Executive Airport,KOPF,168983.5106789999
269,Fort Worth Alliance Airport,KAFW,167912.19506363713
244,Frederick Douglass Greater Rochester International Airport,KROC,167677.39801818025
489,McKinney National Airport,KTKI,163272.67867136758
265,Cincinnati Municipal Airport Lunken Field,KLUK,162508.81084920096
160,Snohomish County (Paine Field) Airport,KPAE,158911.28449024315
126,Ronald Reagan Washington National Airport,KDCA,155984.28648117514
251,Albuquerque International Sunport,KABQ,150789.49861598594
241,Cobb County International Airport-McCollum Field,KRYY,148158.97532749997
582,Page Field,KFMY,146743.76502005267
89,Van Nuys Airport,KVNY,144081.89137615738
79,Morristown Municipal Airport,KMMU,139977.25456260424
293,Lehigh Valley International Airport,KABE,137701.24636960131
245,Dupage Airport,KDPA,136381.4380116623
217,St Petersburg Clearwater International Airport,KPIE,135966.09087260164
157,St Louis Downtown Airport,KCPS,131975.92950144678
168,Syracuse Hancock International Airport,KSYR,124075.98355942278
254,David Wayne Hooks Memorial Airport,KDWH,121834.2190293661
225,Norfolk International Airport,KORF,121326.33849664635
380,Manassas Regional Airport/Harry P. Davis Field,KHEF,119225.70264599581
117,General Mitchell International Airport,KMKE,118471.67272610181
677,Charlotte County Airport,KPGD,116869.41861733246
289,Daytona Beach International Airport,KDAB,113378.09430561202
428,Destin Executive Airport,KDTS,111052.64178853297
451,Lancaster Airport,KLNS,110255.67696622446
120,Sacramento International Airport,KSMF,104562.09719172004
188,Fresno Yosemite International Airport,KFAT,104042.20982370325
214,Gerald R. Ford International Airport,KGRR,103776.9031394439
162,Carter Airport,FL57,103660.36956090122
334,Roanoke–Blacksburg Regional Airport,KROA,100931.10330648249
144,Tampa International Airport,KTPA,99574.16095939299
383,Martin State Airport,KMTN,97901.47821292197
288,Gwinnett County Briscoe Field,KLZU,97122.41476950544
338,Frederick Municipal Airport,KFDK,95250.88296507939
227,Leesburg Executive Airport,KJYO,95128.56211873496
769,Pueblo Memorial Airport,KPUB,94822.73378610091
949,Johnson County Executive Airport,KOJC,90829.92282927218
62,San Diego International Airport,KSAN,90152.42791935655
706,Detroit Metropolitan Wayne County Airport,KDTW,90018.08293806332
136,Rocky Mountain Metropolitan Airport,KBJC,88836.54105794927
140,Corpus Christi International Airport,KCRP,88602.97378376563
292,Essex County Airport,KCDW,86510.69965382254
231,Lincoln Airport,KLNK,86372.87064947956
1189,Randolph Air Force Base,KRND,85252.57637273356
333,Northeast Philadelphia Airport,KPNE,83996.13745428032
139,Southwest Florida International Airport,KRSW,83074.62242369496
301,Arlington Municipal Airport,KGKY,82132.28369957281
100,La Guardia Airport,KLGA,80862.00784108482
250,James M Cox Dayton International Airport,KDAY,80693.59875814573
353,New Castle Airport,KILG,80395.8055980229
358,Capital City Airport,KCXY,79229.38346715058
1848,Merrill Field,PAMR,77207.11769633957
363,Austin Straubel International Airport,KGRB,77153.49272977539
633,Sacramento Mather Airport,KMHR,77090.66573794921
201,Fulton County Airport Brown Field,KFTY,72022.32372606013
328,Sacramento Executive Airport,KSAC,71199.65243770248
372,West Houston Airport,KIWS,69832.98653492208
182,Phoenix Deer Valley Airport,KDVT,69266.68750558436
179,McClellan-Palomar Airport,KCRQ,68637.97080864447
248,Concord-Padgett Regional Airport,KJQF,68014.65816077191
400,Bellingham International Airport,KBLI,67693.2416568872
169,Buffalo Niagara International Airport,KBUF,66286.97148732393
81,Henderson Executive Airport,KHND,66014.11495463616
185,Cuyahoga County Airport,KCGF,65745.88086516499
78,Bob Hope Airport,KBUR,65509.22853747465
107,Springfield Branson National Airport,KSGF,64799.97015353461
1070,Whiting Field Naval Air Station - North,KNSE,64660.592279233904
229,City of Colorado Springs Municipal Airport,KCOS,63254.581466452895
309,Pearson Field,KVUO,62662.50555486581
866,Hickory Regional Airport,KHKY,62587.5328753524
72,Phoenix–Mesa Gateway Airport,KIWA,61960.884447329314
121,Cincinnati Northern Kentucky International Airport,KCVG,61758.34285076902
955,Garcon Field,24FL,61213.07713311935
424,Dallas Executive Airport,KRBD,61127.64311746228
954,Lenzner Farm Airport,7PS7,60567.78398265556
216,North Las Vegas Metropolitan International Airport,KVGT,60338.437726797754
447,Denton Municipal Airport,KDTO,60153.18454366094
335,Newport News Williamsburg International Airport,KPHF,60037.34844143267
273,Phoenix Goodyear Airport,KGYR,59455.364172917834
583,Lewis University Airport,KLOT,59319.59121095199
750,Republic Airport,KFRG,58649.43488949716
575,Waukegan National Airport,KUGN,58366.81853469655
242,Wing South Airpark,FA37,58300.55890536411
230,Stockton Metropolitan Airport,KSCK,57659.11540358584
297,Purdue University Airport,KLAF,57198.23720883187
539,Sanford-Lee County Regional Airport,KTTA,56330.84707688992
368,McAllen Miller International Airport,KMFE,55883.672507562114
823,St Paul Downtown Holman Field,KSTP,55508.30241903667
276,Buchanan Field,KCCR,54924.25684949537
161,Long Beach Airport (Daugherty Field),KLGB,54394.73434757033
90,Cleveland Hopkins International Airport,KCLE,53770.500245029834
211,Harrisburg International Airport,KMDT,53063.246780327056
314,Burlington Alamance Regional Airport,KBUY,53039.600519723295
278,Charlottesville Albemarle Airport,KCHO,53023.65901890473
1132,Yates Airport,XS89,52943.09567186546
530,San Marcos Regional Airport,KHYI,52220.53058401435
929,Ocala International Airport - Jim Taylor Field,KOCF,51177.69663505724
567,Montgomery County Airpark,KGAI,51152.4357411712
299,McClellan Airfield,KMCC,50918.6310674824
1044,St. Mary's County Regional Airport,K2W6,50213.1734808839
377,Bowman Field,KLOU,49954.773358446946
2602,Lee's Summit Municipal Airport,KLXT,49926.94101241864
