,n.name,n.code,score
3305,Chicago O'Hare International Airport,KORD,1115012.8470743012
3314,Dallas Fort Worth International Airport,KDFW,985112.5004274637
3295,Charlotte Douglas International Airport,KCLT,696505.1492694055
3273,Hartsfield Jackson Atlanta International Airport,KATL,654985.6551674878
3311,Phoenix Sky Harbor International Airport,KPHX,636170.509508513
4110,DeKalb Peachtree Airport,KPDK,624272.1798710475
3254,Raleigh Durham International Airport,KRDU,589263.2215410788
3267,Philadelphia International Airport,KPHL,583088.7025034943
3336,Centennial Airport,KAPA,573192.9854622453
3381,Dallas Love Field,KDAL,556924.6533596921
3264,Louisville Muhammad Ali International Airport,KSDF,552329.9958959882
3379,Addison Airport,KADS,551327.0623347914
3308,Baltimore/Washington International Thurgood Marshall Airport,KBWI,497942.8398204679
3252,Washington Dulles International Airport,KIAD,456259.66857566306
3292,Nashville International Airport,KBNA,437491.59308337717
3369,William P Hobby Airport,KHOU,432885.2789131489
3282,Seattle Tacoma International Airport,KSEA,424184.4537213918
3291,Scottsdale Airport,KSDL,405478.4312404675
3286,Cincinnati Municipal Airport Lunken Field,KLUK,372150.5080377101
3332,San Antonio International Airport,KSAT,348919.3612423125
3284,Logan International Airport,KBOS,338972.00616412127
3324,Chicago Midway International Airport,KMDW,338878.70023779117
3309,Flying Cloud Airport,KFCM,336675.9979893575
3275,Boeing Field King County International Airport,KBFI,329903.08211893943
3280,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,303959.3561922247
3238,Ted Stevens Anchorage International Airport,PANC,303782.0006819955
3350,Austin Bergstrom International Airport,KAUS,292021.6112320439
3417,Eppley Airfield,KOMA,285086.03096180916
3360,Portland International Airport,KPDX,284442.44329666096
3268,Sarasota Bradenton International Airport,KSRQ,281103.989504058
3346,Dane County Regional Truax Field,KMSN,279691.4225664057
3288,St Louis Lambert International Airport,KSTL,278312.9810639831
3377,Charles B. Wheeler Downtown Airport,KMKC,273358.4196769032
3240,Spirit of St Louis Airport,KSUS,272452.71300563856
3304,McCarran International Airport,KLAS,267937.45500925917
3319,Detroit Metropolitan Wayne County Airport,KDTW,252390.02483312212
3344,George Bush Intercontinental Houston Airport,KIAH,249541.31501055358
3337,Denver International Airport,KDEN,248534.3336425861
3349,McGhee Tyson Airport,KTYS,229645.66584322494
4228,Dupage Airport,KDPA,223119.3032645659
3531,Northwest Florida Beaches International Airport,KECP,220370.07148762565
3444,David Wayne Hooks Memorial Airport,KDWH,219308.555901473
3363,St Louis Downtown Airport,KCPS,219091.41980051642
3371,General Mitchell International Airport,KMKE,216085.243487269
3373,Richard Lloyd Jones Jr Airport,KRVS,215059.7156388837
3277,Los Angeles International Airport,KLAX,209963.78339873799
3307,John Wayne Airport-Orange County Airport,KSNA,207722.34799527732
3358,John Glenn Columbus International Airport,KCMH,203824.84827781018
3303,Metropolitan Oakland International Airport,KOAK,202929.83911660916
3248,Tulsa International Airport,KTUL,202630.16622182223
