,n.name,n.code,score
4139,Chicago O'Hare International Airport,KORD,1043558.7825746221
4305,Teterboro Airport,KTEB,791198.016620079
4169,Hartsfield Jackson Atlanta International Airport,KATL,777077.2634691297
4222,Dallas Fort Worth International Airport,KDFW,644976.6167564123
4249,Raleigh Durham International Airport,KRDU,620441.5165359399
4195,McCarran International Airport,KLAS,574437.3123277528
4216,Dallas Love Field,KDAL,542182.56481319
4141,Philadelphia International Airport,KPHL,534634.7061826395
4367,DeKalb Peachtree Airport,KPDK,531464.630643031
4223,Phoenix Sky Harbor International Airport,KPHX,506147.58331768884
4136,Washington Dulles International Airport,KIAD,472332.28031735646
4380,Addison Airport,KADS,470867.38765772077
4202,William P Hobby Airport,KHOU,411810.92156753293
4310,Boeing Field King County International Airport,KBFI,408798.1648603505
4212,Centennial Airport,KAPA,375981.268775001
4203,Nashville International Airport,KBNA,370557.97256880935
4134,Ted Stevens Anchorage International Airport,PANC,351472.2518080277
4298,San Antonio International Airport,KSAT,343940.85399359494
4184,Baltimore/Washington International Thurgood Marshall Airport,KBWI,343876.0249419166
4177,Logan International Airport,KBOS,342120.12247189594
4201,Los Angeles International Airport,KLAX,341035.54850331193
4147,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,322092.70638015005
4181,Detroit Metropolitan Wayne County Airport,KDTW,307109.2595166426
4264,Louisville Muhammad Ali International Airport,KSDF,303485.9485377155
4192,Chicago Midway International Airport,KMDW,302038.67735259864
4170,Denver International Airport,KDEN,279867.82021519524
4154,Miami International Airport,KMIA,277100.4929135654
4155,George Bush Intercontinental Houston Airport,KIAH,273584.3403615502
4206,San Francisco International Airport,KSFO,269045.1917414451
4214,Tampa International Airport,KTPA,263244.2264596702
4224,St Louis Lambert International Airport,KSTL,261431.63776349352
4197,Westchester County Airport,KHPN,261345.94784425796
4240,Charles B. Wheeler Downtown Airport,KMKC,252215.83381651595
4553,Charlotte Douglas International Airport,KCLT,252188.93742792468
4210,Seattle Tacoma International Airport,KSEA,246456.9761957442
4372,Fort Worth Meacham International Airport,KFTW,244892.51088668848
