,n.name,n.code,score
3898,Chicago O'Hare International Airport,KORD,1232912.2443403227
3900,Hartsfield Jackson Atlanta International Airport,KATL,1003796.6849204338
3894,Dallas Fort Worth International Airport,KDFW,849183.623410806
3987,DeKalb Peachtree Airport,KPDK,762996.8702184741
3954,Raleigh Durham International Airport,KRDU,734960.2058515974
3918,McCarran International Airport,KLAS,685976.3505934017
3893,Addison Airport,KADS,641026.0832042114
3919,Teterboro Airport,KTEB,623236.6153512726
3947,Dallas Love Field,KDAL,594147.4082045568
3961,William P Hobby Airport,KHOU,550990.7252448432
4013,Centennial Airport,KAPA,545101.2011768166
3902,Phoenix Sky Harbor International Airport,KPHX,542476.8131170109
3920,Philadelphia International Airport,KPHL,526021.3424532494
3916,Baltimore/Washington International Thurgood Marshall Airport,KBWI,447561.43883398833
3882,Washington Dulles International Airport,KIAD,439946.85369125265
3910,Logan International Airport,KBOS,407472.9813560557
3974,Scottsdale Airport,KSDL,407169.625679451
3890,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,381218.8659117251
3993,Boeing Field King County International Airport,KBFI,373038.7481060247
4033,San Antonio International Airport,KSAT,370055.85458296107
3956,Chicago Midway International Airport,KMDW,369054.117000805
3962,Nashville International Airport,KBNA,359812.64092012827
3943,Charlotte Douglas International Airport,KCLT,349970.977973122
3992,Tampa International Airport,KTPA,343644.6320983864
3899,Westchester County Airport,KHPN,342653.0144948169
3940,St Louis Lambert International Airport,KSTL,334642.18654828775
4043,Fort Worth Meacham International Airport,KFTW,330539.0477722817
3926,Louisville Muhammad Ali International Airport,KSDF,318032.24526903476
3939,Los Angeles International Airport,KLAX,312394.97958740016
3892,Ted Stevens Anchorage International Airport,PANC,293506.83312285464
4004,Chicago Executive Airport,KPWK,290254.35845099675
3889,George Bush Intercontinental Houston Airport,KIAH,286833.56514956284
3957,John Glenn Columbus International Airport,KCMH,283547.7489510801
3905,San Francisco International Airport,KSFO,282016.29014474596
3953,Metropolitan Oakland International Airport,KOAK,281822.82206520264
3972,Norman Y. Mineta San Jose International Airport,KSJC,271533.16525018885
4379,Charles B. Wheeler Downtown Airport,KMKC,257130.81929366893
90,The Ohio State University Airport - Don Scott Field,KOSU,256838.28942559147
3930,Fort Lauderdale Hollywood International Airport,KFLL,248833.89343462986
3904,Denver International Airport,KDEN,242244.52033005294
3864,Miami International Airport,KMIA,241851.3283204007
4021,John Wayne Airport-Orange County Airport,KSNA,238726.77716863083
4035,Sarasota Bradenton International Airport,KSRQ,238103.12098311196
4109,Cincinnati Municipal Airport Lunken Field,KLUK,234670.5947572332
4101,Richard Lloyd Jones Jr Airport,KRVS,232915.36305715027
3971,Ronald Reagan Washington National Airport,KDCA,230641.0547421627
3880,Newark Liberty International Airport,KEWR,229928.51383155928
3965,Sugar Land Regional Airport,KSGR,229236.43913561737
3932,Trenton Mercer Airport,KTTN,220414.29914898213
4026,Laurence G Hanscom Field,KBED,212518.2479376447
3941,Seattle Tacoma International Airport,KSEA,212517.7157665877
4360,Oakland County International Airport,KPTK,201178.06581788964
4039,Tulsa International Airport,KTUL,197317.1530113125
3997,Naples Municipal Airport,KAPF,195536.89033962478
3901,Van Nuys Airport,KVNY,194973.7938362397
4015,Dane County Regional Truax Field,KMSN,194289.06994772394
3879,Flying Cloud Airport,KFCM,189923.04321994758
4338,Northwest Florida Beaches International Airport,KECP,187009.1455227517
4128,Dupage Airport,KDPA,186309.3391339344
4270,Spirit of St Louis Airport,KSUS,181446.43373879182
3967,Portland International Airport,KPDX,167127.99073389918
