,n.name,n.code,score
4376,Chicago O'Hare International Airport,KORD,1240863.0959076006
4422,Hartsfield Jackson Atlanta International Airport,KATL,688889.438347993
4450,Dallas Love Field,KDAL,638210.5563214754
4480,Teterboro Airport,KTEB,605431.508049061
4492,Raleigh Durham International Airport,KRDU,605201.3325708689
4405,Dallas Fort Worth International Airport,KDFW,595291.2608894077
4377,Washington Dulles International Airport,KIAD,563590.0898960186
4438,McCarran International Airport,KLAS,556201.3820385919
4572,Addison Airport,KADS,505200.50150701916
4468,Phoenix Sky Harbor International Airport,KPHX,484554.62042771303
4479,Philadelphia International Airport,KPHL,483524.6554506928
4482,William P Hobby Airport,KHOU,482914.73759382847
4425,Centennial Airport,KAPA,429144.7210072259
4540,Boeing Field King County International Airport,KBFI,400840.00620347285
4423,Nashville International Airport,KBNA,396181.3711881571
4391,Los Angeles International Airport,KLAX,372760.71026947885
4429,Baltimore/Washington International Thurgood Marshall Airport,KBWI,363222.3659962903
4606,Chicago Executive Airport,KPWK,340787.0466148261
4411,Charlotte Douglas International Airport,KCLT,340320.45455141575
4464,Chicago Midway International Airport,KMDW,338320.2362269033
4397,George Bush Intercontinental Houston Airport,KIAH,324959.08627624565
4439,Logan International Airport,KBOS,321497.86042543995
4499,Tampa International Airport,KTPA,319110.53114111064
4473,John Glenn Columbus International Airport,KCMH,305498.0492680335
4390,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,299208.85487006884
4375,Charles B. Wheeler Downtown Airport,KMKC,298961.1273018399
4486,Portland International Airport,KPDX,282296.45411201037
4399,Metropolitan Oakland International Airport,KOAK,281616.38417967875
317,The Ohio State University Airport - Don Scott Field,KOSU,281303.01444108295
4414,Scottsdale Airport,KSDL,280599.59830265085
4448,Seattle Tacoma International Airport,KSEA,278814.0643831556
37,Oakland County International Airport,KPTK,278185.50546763366
4447,Westchester County Airport,KHPN,273928.60305314563
4381,Denver International Airport,KDEN,269376.8743223181
4476,St Louis Lambert International Airport,KSTL,266815.2557169605
4517,Louisville Muhammad Ali International Airport,KSDF,260268.1644489918
4460,Spirit of St Louis Airport,KSUS,258221.8062638136
4446,San Francisco International Airport,KSFO,255685.6736998843
4383,Newark Liberty International Airport,KEWR,253970.6020312302
4424,Detroit Metropolitan Wayne County Airport,KDTW,245579.11895677206
4420,DeKalb Peachtree Airport,KPDK,243260.53007679994
4516,San Antonio International Airport,KSAT,241292.7614246779
8,Flying Cloud Airport,KFCM,237176.98354243286
4513,Fort Worth Meacham International Airport,KFTW,236643.08967794763
4559,John Wayne Airport-Orange County Airport,KSNA,234701.21909869037
4380,Miami International Airport,KMIA,220448.30014652116
4525,Eppley Airfield,KOMA,219522.74184676984
4636,McGhee Tyson Airport,KTYS,217103.55325837698
4442,Fort Lauderdale Hollywood International Airport,KFLL,216817.3647826547
4408,Ted Stevens Anchorage International Airport,PANC,213172.64996305062
4603,Boise Air Terminal/Gowen Field,KBOI,211464.03081743163
4485,Sarasota Bradenton International Airport,KSRQ,208468.16480955362
4432,Norman Y. Mineta San Jose International Airport,KSJC,205851.84253872378
4576,Cincinnati Municipal Airport Lunken Field,KLUK,203591.53898822275
4500,Ronald Reagan Washington National Airport,KDCA,198655.07212924925
4463,Laurence G Hanscom Field,KBED,195233.40712960437
4526,Gerald R. Ford International Airport,KGRR,194244.15717334038
4562,Naples Municipal Airport,KAPF,178311.12031162623
