,n.name,n.code,score
3594,Chicago O'Hare International Airport,KORD,1064240.8954156036
3644,Dallas Fort Worth International Airport,KDFW,803451.1762812865
3599,Phoenix Sky Harbor International Airport,KPHX,600485.8366091299
3590,Philadelphia International Airport,KPHL,598857.507068883
3604,Baltimore/Washington International Thurgood Marshall Airport,KBWI,563365.8983662049
3578,Hartsfield Jackson Atlanta International Airport,KATL,504794.40283175354
3592,Charlotte Douglas International Airport,KCLT,503808.3171458729
3626,DeKalb Peachtree Airport,KPDK,462465.2914917681
3636,Dallas Love Field,KDAL,397113.29535540874
3588,Louisville Muhammad Ali International Airport,KSDF,392293.5813245202
3655,Raleigh Durham International Airport,KRDU,391714.94805925386
3616,William P Hobby Airport,KHOU,304221.38939640246
3620,Chicago Midway International Airport,KMDW,303173.5189489734
3633,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,291549.1307791238
3634,Metropolitan Oakland International Airport,KOAK,290600.3059732151
3623,Seattle Tacoma International Airport,KSEA,270126.717784062
3603,John Glenn Columbus International Airport,KCMH,269403.36031347903
3649,Addison Airport,KADS,265642.01491947175
3600,Washington Dulles International Airport,KIAD,263648.73029128055
3595,Logan International Airport,KBOS,257750.74458593433
3773,Centennial Airport,KAPA,257594.2564988132
3645,Boeing Field King County International Airport,KBFI,257440.64405897487
3607,Los Angeles International Airport,KLAX,246436.18088365227
3734,Nashville International Airport,KBNA,229075.26660965604
3580,Ted Stevens Anchorage International Airport,PANC,228820.22585339923
3688,Scottsdale Airport,KSDL,220287.7449863485
3602,Denver International Airport,KDEN,209319.5839491456
3721,Dane County Regional Truax Field,KMSN,205831.52008740552
3824,Charles B. Wheeler Downtown Airport,KMKC,199200.84357977647
3788,Chicago Executive Airport,KPWK,197856.19714868718
3718,Northwest Florida Beaches International Airport,KECP,195860.48964337958
3593,Laurence G Hanscom Field,KBED,188599.42439649222
3566,Fort Lauderdale Hollywood International Airport,KFLL,187526.03488096723
3668,Frederick Douglass Greater Rochester International Airport,KROC,177199.81811565146
3635,San Antonio International Airport,KSAT,175340.21357525486
3708,Dupage Airport,KDPA,169463.7148494359
3676,Naples Municipal Airport,KAPF,168513.23240124757
3608,Portland International Airport,KPDX,168081.73894613038
29,Flying Cloud Airport,KFCM,162648.94239430787
3632,McCarran International Airport,KLAS,158690.45024371686
4,Sarasota Bradenton International Airport,KSRQ,155524.53759073254
3660,General Mitchell International Airport,KMKE,155209.22471186335
3681,Gwinnett County Briscoe Field,KLZU,154421.6829220744
3686,Van Nuys Airport,KVNY,154128.7349729655
3640,George Bush Intercontinental Houston Airport,KIAH,152957.0375329649
3682,Albuquerque International Sunport,KABQ,148573.53600197245
3984,McGhee Tyson Airport,KTYS,142856.32728713725
3606,Teterboro Airport,KTEB,141979.93932324482
3675,Page Field,KFMY,140592.07141172924
3695,St Louis Lambert International Airport,KSTL,138503.43227124074
3716,Eppley Airfield,KOMA,136394.21233793974
3610,Norman Y. Mineta San Jose International Airport,KSJC,135905.26012723934
4112,Appleton International Airport,KATW,134373.0951796946
3732,Fort Worth Meacham International Airport,KFTW,132888.18188524057
3646,John Wayne Airport-Orange County Airport,KSNA,131486.596139415
3629,Rocky Mountain Metropolitan Airport,KBJC,124827.5052858741
3744,Martin State Airport,KMTN,124399.54844085524
3653,Boise Air Terminal/Gowen Field,KBOI,121046.6780584335
3751,Lancaster Airport,KLNS,120338.89372744216
3611,Miami International Airport,KMIA,116657.11711632936
4045,New Castle Airport,KILG,110303.71897790924
3639,Austin Bergstrom International Airport,KAUS,110179.16024847238
3790,Gerald R. Ford International Airport,KGRR,109951.24168321045
3601,San Francisco International Airport,KSFO,107781.4928299054
3739,Spirit of St Louis Airport,KSUS,107761.41526955688
3694,City of Colorado Springs Municipal Airport,KCOS,106962.53766376953
3612,Detroit Metropolitan Wayne County Airport,KDTW,104511.7773215296
3605,John F Kennedy International Airport,KJFK,103729.50877992835
3735,Richard Lloyd Jones Jr Airport,KRVS,103400.82481221849
34,Cincinnati Municipal Airport Lunken Field,KLUK,102381.94474103088
3625,Ronald Reagan Washington National Airport,KDCA,100996.21885374792
3637,San Diego International Airport,KSAN,99590.79659200046
3780,Syracuse Hancock International Airport,KSYR,99118.38705511777
3778,Charlotte County Airport,KPGD,98983.28082848003
3589,Newark Liberty International Airport,KEWR,98952.62043535242
3717,Portland Hillsboro Airport,KHIO,98798.44467742581
3652,Lehigh Valley International Airport,KABE,96021.8668496538
3722,Lincoln Airport,KLNK,95242.13718642056
4124,David Wayne Hooks Memorial Airport,KDWH,94891.55414546734
4166,Abraham Lincoln Capital Airport,KSPI,94620.25708405337
3575,Sacramento International Airport,KSMF,94567.41696477398
3884,Snohomish County (Paine Field) Airport,KPAE,93905.53149889766
3641,Cincinnati Northern Kentucky International Airport,KCVG,92751.1919130592
221,Cuyahoga County Airport,KCGF,91790.33312520255
3597,Orlando Executive Airport,KORL,90963.09348450394
3779,Fresno Yosemite International Airport,KFAT,90050.73818744073
3756,Tulsa International Airport,KTUL,89611.4659947127
3699,Manassas Regional Airport/Harry P. Davis Field,KHEF,89428.96350899914
146,Bowman Field,KLOU,87339.95270387796
4028,Cobb County International Airport-McCollum Field,KRYY,86003.77027763269
3850,Pueblo Memorial Airport,KPUB,85325.75890765626
3651,Southwest Florida International Airport,KRSW,80966.31262685919
3985,Pensacola International Airport,KPNS,80857.76548951215
3692,Oakland County International Airport,KPTK,80683.34283825984
4055,Leesburg Executive Airport,KJYO,79631.41076576241
3679,Phoenix Deer Valley Airport,KDVT,79623.1309598188
3905,Concord-Padgett Regional Airport,KJQF,77715.02456871029
3929,Carter Airport,FL57,77366.39790538253
