,n.name,n.code,score
4456,Chicago O'Hare International Airport,KORD,967353.3590444458
4463,Hartsfield Jackson Atlanta International Airport,KATL,879101.9093291729
4484,Dallas Fort Worth International Airport,KDFW,679315.9185753609
148,DeKalb Peachtree Airport,KPDK,641565.6032231598
4425,Raleigh Durham International Airport,KRDU,631335.160213699
4,Washington Dulles International Airport,KIAD,571454.0207530842
4465,Teterboro Airport,KTEB,559554.0835557675
4480,Philadelphia International Airport,KPHL,534957.4104102459
4464,Dallas Love Field,KDAL,529085.2957028712
4500,McCarran International Airport,KLAS,522889.1710906929
72,Addison Airport,KADS,495559.89991447504
4530,Centennial Airport,KAPA,482668.49189790164
4461,Phoenix Sky Harbor International Airport,KPHX,410717.0881584718
4466,Baltimore/Washington International Thurgood Marshall Airport,KBWI,408453.420396775
4508,Boeing Field King County International Airport,KBFI,382437.4349533799
4518,William P Hobby Airport,KHOU,361215.6512623133
4492,Nashville International Airport,KBNA,342751.8412976522
23,San Antonio International Airport,KSAT,339297.22106954805
4503,Charlotte Douglas International Airport,KCLT,331070.30237702705
4515,Westchester County Airport,KHPN,327341.4069543551
4475,Logan International Airport,KBOS,320443.40060448635
33,Scottsdale Airport,KSDL,318001.25270500645
4455,Ted Stevens Anchorage International Airport,PANC,304321.32525977585
4441,Los Angeles International Airport,KLAX,303691.29736957053
4444,George Bush Intercontinental Houston Airport,KIAH,302438.79783126066
4531,Austin Bergstrom International Airport,KAUS,263565.0335066031
4476,John Wayne Airport-Orange County Airport,KSNA,257274.9024699286
4485,Tampa International Airport,KTPA,252955.62933261436
4478,Metropolitan Oakland International Airport,KOAK,251369.80936361945
0,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,241696.36501624988
4486,Fort Lauderdale Hollywood International Airport,KFLL,240461.63133083412
4483,Newark Liberty International Airport,KEWR,239551.55160182837
4457,San Francisco International Airport,KSFO,237935.69817633586
4454,Denver International Airport,KDEN,236357.55776701524
51,Fort Worth Meacham International Airport,KFTW,226406.43439802932
4510,John Glenn Columbus International Airport,KCMH,218326.0246879179
4490,Louisville Muhammad Ali International Airport,KSDF,218104.26407928718
4509,St Louis Lambert International Airport,KSTL,211553.8283103512
152,Laurence G Hanscom Field,KBED,210765.29159276068
4460,Chicago Midway International Airport,KMDW,207024.76739844307
4468,Norman Y. Mineta San Jose International Airport,KSJC,203950.87321094435
4493,Seattle Tacoma International Airport,KSEA,201844.61571424172
4505,Van Nuys Airport,KVNY,200909.67160071663
175,McKinney National Airport,KTKI,197896.0327496621
781,Detroit Metropolitan Wayne County Airport,KDTW,194221.26658713917
4429,Miami International Airport,KMIA,188787.82391402012
159,Tulsa International Airport,KTUL,185493.46475780118
62,Sugar Land Regional Airport,KSGR,185162.57249287868
92,Frederick Douglass Greater Rochester International Airport,KROC,183054.91494523303
131,Spirit of St Louis Airport,KSUS,181951.21914483645
4521,Portland International Airport,KPDX,177905.2763020632
70,Sarasota Bradenton International Airport,KSRQ,177729.61193185637
4433,John F Kennedy International Airport,KJFK,177001.4709037298
239,Richard Lloyd Jones Jr Airport,KRVS,175126.49240409333
307,Manassas Regional Airport/Harry P. Davis Field,KHEF,173448.09565996827
90,The Ohio State University Airport - Don Scott Field,KOSU,170729.73330077433
157,Daytona Beach International Airport,KDAB,166084.82630159653
18,Ronald Reagan Washington National Airport,KDCA,163230.72311304687
31,McGhee Tyson Airport,KTYS,161794.34642316584
140,Trenton Mercer Airport,KTTN,161766.21282400886
498,Fulton County Airport Brown Field,KFTY,161507.15804818078
28,Lehigh Valley International Airport,KABE,152815.97850074794
352,Naples Municipal Airport,KAPF,152125.74873429295
306,Cobb County International Airport-McCollum Field,KRYY,150020.8746777955
378,Northwest Florida Beaches International Airport,KECP,149713.7772971324
201,David Wayne Hooks Memorial Airport,KDWH,149333.07418749385
198,Gwinnett County Briscoe Field,KLZU,147869.1906691091
4525,Chicago Executive Airport,KPWK,146934.7914804192
193,Oakland County International Airport,KPTK,139838.6286630771
20,Fort Worth Alliance Airport,KAFW,137936.14550603996
4479,Morristown Municipal Airport,KMMU,137810.33659496793
15,Rocky Mountain Metropolitan Airport,KBJC,136490.70461440858
39,Eppley Airfield,KOMA,125221.61867440131
4495,San Diego International Airport,KSAN,121756.12884992472
52,Boise Air Terminal/Gowen Field,KBOI,119645.38749429236
9,Gerald R. Ford International Airport,KGRR,114240.26049632329
241,Page Field,KFMY,113233.3892482395
30,Albuquerque International Sunport,KABQ,108433.09864970014
12,New Castle Airport,KILG,106401.60218352183
46,Miami-Opa Locka Executive Airport,KOPF,102361.07210309617
4524,La Guardia Airport,KLGA,100813.40549403179
4523,Dupage Airport,KDPA,100418.63130609167
4467,Northeast Philadelphia Airport,KPNE,100366.32163595356
354,Boerne Stage Field,K5C1,100070.08255536981
7,Dane County Regional Truax Field,KMSN,99340.59166619525
108,Arlington Municipal Airport,KGKY,97980.94765478221
17,Cincinnati Municipal Airport Lunken Field,KLUK,97238.30417221687
279,Charles B. Wheeler Downtown Airport,KMKC,96380.93730229075
44,St Petersburg Clearwater International Airport,KPIE,95096.97255170577
394,Lancaster Airport,KLNS,92191.38815496516
238,Denton Municipal Airport,KDTO,91148.41637106429
514,Purdue University Airport,KLAF,89116.02936583808
276,Portland Hillsboro Airport,KHIO,88246.61122340894
55,City of Colorado Springs Municipal Airport,KCOS,87148.42465452166
212,West Houston Airport,KIWS,84797.17731104435
4517,Palm Springs International Airport,KPSP,82480.50232289589
991,Ellington Airport,KEFD,78176.89702089196
112,McClellan-Palomar Airport,KCRQ,77186.03582720621
338,Flying Cloud Airport,KFCM,75677.57809567012
147,Snohomish County (Paine Field) Airport,KPAE,75635.3060858838
4430,Phoenix–Mesa Gateway Airport,KIWA,75397.13264411848
130,Merrill Field,PAMR,75379.14035460299
57,Norfolk International Airport,KORF,75184.51238820724
4527,Henderson Executive Airport,KHND,74117.96832019271
85,Phoenix Deer Valley Airport,KDVT,73623.5210677772
243,Frederick Municipal Airport,KFDK,72937.00151159917
894,Charlotte County Airport,KPGD,71346.60371032868
118,Martin State Airport,KMTN,70560.53501643808
177,Roanoke–Blacksburg Regional Airport,KROA,70516.68430873675
372,San Marcos Regional Airport,KHYI,67624.30021502063
98,Harrisburg International Airport,KMDT,67442.03342018492
444,Destin Executive Airport,KDTS,67091.62696373077
136,Springfield Branson National Airport,KSGF,66663.68468669138
916,Pensacola International Airport,KPNS,65987.00617056947
145,Yates Airport,XS89,64382.11245864625
139,Republic Airport,KFRG,64261.26349718648
312,Corpus Christi International Airport,KCRP,63951.170787499046
122,Sacramento Mather Airport,KMHR,63864.06383199248
4501,Buffalo Niagara International Airport,KBUF,63792.86514786287
95,McClellan Airfield,KMCC,63556.63345171855
183,Stockton Metropolitan Airport,KSCK,63458.49939579734
151,North Las Vegas Metropolitan International Airport,KVGT,63405.37969140508
395,Essex County Airport,KCDW,63290.34471642128
179,Fresno Yosemite International Airport,KFAT,63185.10498962608
1165,Pearson Field,KVUO,61684.54780327543
295,Lincoln Airport,KLNK,61471.858250721176
340,Dallas Executive Airport,KRBD,60106.89230325984
328,Garcon Field,24FL,57532.599541832606
127,Camarillo International Airport,KCMA,56474.53678728026
4522,Sacramento International Airport,KSMF,56264.796065577844
209,St Louis Downtown Airport,KCPS,56184.67828289329
663,Bowman Field,KLOU,55688.50443585223
770,Springdale Municipal Airport,KASG,55041.647699674904
321,Jack Northrop Field Hawthorne Municipal Airport,KHHR,54638.79354958546
128,Pueblo Memorial Airport,KPUB,54017.95154384314
203,Venice Municipal Airport,KVNC,53586.05541284208
166,Sacramento Executive Airport,KSAC,53479.06985036196
367,Aurora State Airport,KUAO,50212.15459847783
774,Mid Delta Regional Airport,KGLH,50084.70993382717
35,Palo Alto Airport of Santa Clara County,KPAO,49985.57946395394
4497,Ontario International Airport,KONT,49775.82429242159
87,Falcon Field,KFFZ,49731.782274570935
221,Allegheny County Airport,KAGC,48905.01376818371
207,Austin Executive Airport,KEDC,48670.77376778017
316,Napa County Airport,KAPC,47963.27682844094
224,Buchanan Field,KCCR,47554.08052048644
3,Southwest Florida International Airport,KRSW,47425.5083387712
104,Wing South Airpark,FA37,47080.28266675952
4526,Austin Straubel International Airport,KGRB,47025.73546836013
22,Santa Fe Municipal Airport,KSAF,46125.49853873269
1151,Dayton-Wright Brothers Airport,KMGY,45978.649083118224
38,Bob Hope Airport,KBUR,45793.69042558608
966,Rogers Municipal Airport-Carter Field,KROG,45603.266127736846
417,Whiting Field Naval Air Station - North,KNSE,45462.31101277666
387,Sanford-Lee County Regional Airport,KTTA,44500.625543633505
247,Wiley Post Airport,KPWA,44393.95748944691
520,Allentown Queen City Municipal Airport,KXLL,43901.120436069614
88,General Mitchell International Airport,KMKE,43834.74525289146
414,Reading Regional Airport (Carl A Spaatz Field),KRDG,43719.48154222175
