,n.name,n.code,score
102,Dallas Fort Worth International Airport,KDFW,1779.0
67,Hartsfield Jackson Atlanta International Airport,KATL,1493.0
19,Chicago O'Hare International Airport,KORD,1479.0
111,Denver International Airport,KDEN,1433.0
59,Charlotte Douglas International Airport,KCLT,1303.0
84,Phoenix Sky Harbor International Airport,KPHX,1180.0
48,Seattle Tacoma International Airport,KSEA,1166.0
60,McCarran International Airport,KLAS,1103.0
47,Los Angeles International Airport,KLAX,1093.0
38,Louisville Muhammad Ali International Airport,KSDF,835.0
80,Baltimore/Washington International Thurgood Marshall Airport,KBWI,792.0
115,Chicago Midway International Airport,KMDW,766.0
35,San Francisco International Airport,KSFO,756.0
120,Dallas Love Field,KDAL,737.0
68,Logan International Airport,KBOS,736.0
43,Ted Stevens Anchorage International Airport,PANC,734.0
122,Philadelphia International Airport,KPHL,732.0
93,Detroit Metropolitan Wayne County Airport,KDTW,730.0
74,Indianapolis International Airport,KIND,722.0
64,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,643.0
95,Nashville International Airport,KBNA,612.0
13,John Wayne Airport-Orange County Airport,KSNA,580.0
61,Portland International Airport,KPDX,552.0
114,Washington Dulles International Airport,KIAD,547.0
15,Miami International Airport,KMIA,541.0
175,Metropolitan Oakland International Airport,KOAK,536.0
70,St Louis Lambert International Airport,KSTL,513.0
142,San Diego International Airport,KSAN,511.0
73,Fort Lauderdale Hollywood International Airport,KFLL,490.0
27,Cincinnati Northern Kentucky International Airport,KCVG,488.0
90,Ronald Reagan Washington National Airport,KDCA,486.0
71,Austin Bergstrom International Airport,KAUS,466.0
165,Raleigh Durham International Airport,KRDU,449.0
110,Newark Liberty International Airport,KEWR,438.0
177,Ontario International Airport,KONT,437.0
270,Norman Y. Mineta San Jose International Airport,KSJC,436.0
130,Van Nuys Airport,KVNY,429.0
53,John F Kennedy International Airport,KJFK,382.0
58,Sacramento International Airport,KSMF,376.0
16,Scottsdale Airport,KSDL,371.0
127,Centennial Airport,KAPA,366.0
247,Whiting Field Naval Air Station - North,KNSE,354.0
40,Addison Airport,KADS,353.0
145,Bob Hope Airport,KBUR,346.0
187,San Antonio International Airport,KSAT,336.0
268,DeKalb Peachtree Airport,KPDK,325.0
159,Kansas City International Airport,KMCI,323.0
178,Boise Air Terminal/Gowen Field,KBOI,322.0
137,Boeing Field King County International Airport,KBFI,317.0
121,Long Beach Airport (Daugherty Field),KLGB,316.0
87,General Mitchell International Airport,KMKE,315.0
109,John Glenn Columbus International Airport,KCMH,314.0
140,William P Hobby Airport,KHOU,314.0
156,George Bush Intercontinental Houston Airport,KIAH,312.0
714,Albuquerque International Sunport,KABQ,306.0
54,Westchester County Airport,KHPN,300.0
105,La Guardia Airport,KLGA,291.0
123,Southwest Florida International Airport,KRSW,290.0
76,Eppley Airfield,KOMA,268.0
101,McClellan-Palomar Airport,KCRQ,268.0
91,Tampa International Airport,KTPA,256.0
260,Richard Lloyd Jones Jr Airport,KRVS,255.0
69,Teterboro Airport,KTEB,250.0
180,Reno Tahoe International Airport,KRNO,246.0
1314,Kissimmee Gateway Airport,KISM,242.0
232,Camarillo International Airport,KCMA,235.0
224,Montgomery-Gibbs Executive Airport,KMYF,235.0
136,Falcon Field,KFFZ,233.0
124,St Petersburg Clearwater International Airport,KPIE,230.0
327,Northwest Florida Beaches International Airport,KECP,228.0
