,n.name,n.code,score
14,Chicago O'Hare International Airport,KORD,4200.0
60,Hartsfield Jackson Atlanta International Airport,KATL,3652.0
29,Los Angeles International Airport,KLAX,3124.0
19,Denver International Airport,KDEN,2862.0
43,Dallas Fort Worth International Airport,KDFW,2810.0
76,McCarran International Airport,KLAS,2761.0
106,Phoenix Sky Harbor International Airport,KPHX,2618.0
84,San Francisco International Airport,KSFO,2132.0
77,Logan International Airport,KBOS,2081.0
86,Seattle Tacoma International Airport,KSEA,2039.0
62,Detroit Metropolitan Wayne County Airport,KDTW,1935.0
103,La Guardia Airport,KLGA,1909.0
35,George Bush Intercontinental Houston Airport,KIAH,1903.0
21,Newark Liberty International Airport,KEWR,1868.0
117,Philadelphia International Airport,KPHL,1785.0
28,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,1775.0
138,Ronald Reagan Washington National Airport,KDCA,1661.0
80,Fort Lauderdale Hollywood International Airport,KFLL,1494.0
72,John F Kennedy International Airport,KJFK,1425.0
125,San Diego International Airport,KSAN,1368.0
18,Miami International Airport,KMIA,1316.0
137,Tampa International Airport,KTPA,1294.0
15,Washington Dulles International Airport,KIAD,1290.0
61,Nashville International Airport,KBNA,1263.0
67,Baltimore/Washington International Thurgood Marshall Airport,KBWI,1251.0
49,Charlotte Douglas International Airport,KCLT,1233.0
88,Dallas Love Field,KDAL,1214.0
102,Chicago Midway International Airport,KMDW,1204.0
124,Portland International Airport,KPDX,1118.0
114,St Louis Lambert International Airport,KSTL,1106.0
70,Norman Y. Mineta San Jose International Airport,KSJC,1082.0
130,Raleigh Durham International Airport,KRDU,1078.0
74,Lester B. Pearson International Airport,CYYZ,1049.0
37,Metropolitan Oakland International Airport,KOAK,1007.0
197,John Wayne Airport-Orange County Airport,KSNA,1004.0
120,William P Hobby Airport,KHOU,950.0
129,Austin Bergstrom International Airport,KAUS,936.0
155,Louisville Muhammad Ali International Airport,KSDF,898.0
87,Cincinnati Northern Kentucky International Airport,KCVG,831.0
236,Sacramento International Airport,KSMF,779.0
127,Southwest Florida International Airport,KRSW,761.0
111,John Glenn Columbus International Airport,KCMH,747.0
110,Kansas City International Airport,KMCI,716.0
100,Cleveland Hopkins International Airport,KCLE,712.0
182,Bob Hope Airport,KBUR,687.0
154,San Antonio International Airport,KSAT,680.0
118,Teterboro Airport,KTEB,667.0
107,Van Nuys Airport,KVNY,587.0
160,General Mitchell International Airport,KMKE,568.0
143,Ontario International Airport,KONT,539.0
85,Westchester County Airport,KHPN,519.0
159,Albuquerque International Sunport,KABQ,512.0
163,Eppley Airfield,KOMA,501.0
268,Long Beach Airport (Daugherty Field),KLGB,498.0
11,London Heathrow Airport,EGLL,478.0
156,Palm Springs International Airport,KPSP,457.0
241,Boise Air Terminal/Gowen Field,KBOI,442.0
52,Scottsdale Airport,KSDL,438.0
250,Daytona Beach International Airport,KDAB,423.0
145,Montreal / Pierre Elliott Trudeau International Airport,CYUL,416.0
46,Ted Stevens Anchorage International Airport,PANC,407.0
116,Vancouver International Airport,CYVR,405.0
164,Gerald R. Ford International Airport,KGRR,401.0
274,McGhee Tyson Airport,KTYS,397.0
193,Norfolk International Airport,KORF,378.0
81,Buffalo Niagara International Airport,KBUF,377.0
178,Boeing Field King County International Airport,KBFI,368.0
123,Sarasota Bradenton International Airport,KSRQ,360.0
264,Tulsa International Airport,KTUL,358.0
63,Centennial Airport,KAPA,338.0
89,McClellan-Palomar Airport,KCRQ,338.0
132,Miami-Opa Locka Executive Airport,KOPF,333.0
238,Fresno Yosemite International Airport,KFAT,319.0
149,Dane County Regional Truax Field,KMSN,310.0
121,Montgomery-Gibbs Executive Airport,KMYF,309.0
119,Syracuse Hancock International Airport,KSYR,296.0
157,Greater Rochester International Airport,KROC,291.0
337,Camarillo International Airport,KCMA,282.0
200,Naples Municipal Airport,KAPF,274.0
133,Theodore Francis Green State Airport,KPVD,273.0
187,Falcon Field,KFFZ,272.0
209,Snohomish County (Paine Field) Airport,KPAE,269.0
153,Phoenix Deer Valley Airport,KDVT,264.0
101,Laurence G Hanscom Field,KBED,255.0
131,Calgary International Airport,CYYC,249.0
259,San Luis County Regional Airport,KSBP,245.0
251,Santa Barbara Municipal Airport,KSBA,243.0
271,Pittsburgh International Airport,KPIT,242.0
269,James M Cox Dayton International Airport,KDAY,242.0
179,Northwest Arkansas Regional Airport,KXNA,241.0
244,Chicago Executive Airport,KPWK,239.0
161,Phoenix–Mesa Gateway Airport,KIWA,238.0
210,Addison Airport,KADS,232.0
185,Palo Alto Airport of Santa Clara County,KPAO,225.0
189,St Petersburg Clearwater International Airport,KPIE,219.0
167,City of Colorado Springs Municipal Airport,KCOS,217.0
254,Harrisburg International Airport,KMDT,216.0
192,Will Rogers World Airport,KOKC,214.0
194,Henderson Executive Airport,KHND,212.0
249,Reid-Hillview Airport of Santa Clara County,KRHV,207.0
58,DeKalb Peachtree Airport,KPDK,207.0
207,Gillespie Field,KSEE,203.0
345,Livermore Municipal Airport,KLVK,202.0
177,Salt Lake City International Airport,KSLC,202.0
45,San Carlos Airport,KSQL,198.0
359,Chino Airport,KCNO,196.0
604,Republic Airport,KFRG,192.0
146,Lehigh Valley International Airport,KABE,191.0
246,Santa Monica Municipal Airport,KSMO,190.0
621,Springfield Branson National Airport,KSGF,188.0
347,Charlottesville Albemarle Airport,KCHO,186.0
24,Frankfurt am Main Airport,EDDF,180.0
196,Page Field,KFMY,180.0
93,Fernando Luis Ribas Dominicci Airport,TJIG,179.0
714,Morristown Municipal Airport,KMMU,179.0
105,Trenton Mercer Airport,KTTN,175.0
186,Chicago Rockford International Airport,KRFD,174.0
13,Charles B. Wheeler Downtown Airport,KMKC,173.0
537,Huntsville International Carl T Jones Field,KHSV,172.0
98,Spirit of St Louis Airport,KSUS,169.0
446,Portland Hillsboro Airport,KHIO,169.0
65,El Dorado International Airport,SKBO,168.0
12,Charles de Gaulle International Airport,LFPG,167.0
313,Charlotte County Airport,KPGD,165.0
151,Fort Worth Meacham International Airport,KFTW,164.0
223,Buchanan Field,KCCR,162.0
20,Juan Santamaría International Airport,MROC,162.0
273,Richard Lloyd Jones Jr Airport,KRVS,162.0
362,Long Island Mac Arthur Airport,KISP,161.0
279,Charles M. Schulz Sonoma County Airport,KSTS,160.0
3528,Piedmont Triad International Airport,KGSO,159.0
256,Roanoke–Blacksburg Regional Airport,KROA,159.0
190,Tucson International Airport / Morris Air National Guard Base,KTUS,157.0
407,Oakland County International Airport,KPTK,155.0
579,Spokane International Airport,KGEG,154.0
92,Mc Coy Airport,88PA,154.0
304,Boulder City-Lake Mead International Airport,K61B,153.0
230,Zamperini Field,KTOA,152.0
216,Phoenix Goodyear Airport,KGYR,151.0
698,Lancaster Airport,KLNS,150.0
914,South Valley International Airport,KU42,149.0
308,Venice Municipal Airport,KVNC,149.0
368,Grand Canyon West Airport,K1G4,149.0
327,Manassas Regional Airport/Harry P. Davis Field,KHEF,148.0
4,Incheon International Airport,RKSI,148.0
195,Chandler Municipal Airport,KCHD,147.0
214,Cincinnati Municipal Airport Lunken Field,KLUK,145.0
542,Northwest Florida Beaches International Airport,KECP,144.0
32,Amsterdam Airport Schiphol,EHAM,141.0
191,Oxnard Airport,KOXR,141.0
222,San Gabriel Valley Airport,KEMT,141.0
597,Austin Straubel International Airport,KGRB,140.0
2758,Eagle Creek Airpark,KEYE,139.0
342,Pensacola International Airport,KPNS,137.0
687,The Ohio State University Airport - Don Scott Field,KOSU,137.0
547,Fort Worth Alliance Airport,KAFW,137.0
162,North Las Vegas Metropolitan International Airport,KVGT,136.0
152,Prescott International Airport - Ernest A. Love Field,KPRC,136.0
416,Appleton International Airport,KATW,134.0
266,Rocky Mountain Metropolitan Airport,KBJC,134.0
95,Orlando Executive Airport,KORL,133.0
303,North Perry Airport,KHWO,132.0
378,Flying Cloud Airport,KFCM,130.0
181,Bellingham International Airport,KBLI,127.0
323,Napa County Airport,KAPC,124.0
332,Fullerton Municipal Airport,KFUL,123.0
2778,Post-Air Airport,K7L8,120.0
455,French Valley Airport,KF70,120.0
142,Hayward Executive Airport,KHWD,119.0
204,Ramona Airport,KRNM,118.0
379,Whiteman Airport,KWHP,118.0
253,Jack Northrop Field Hawthorne Municipal Airport,KHHR,118.0
397,Brackett Field,KPOC,116.0
233,Albert Whitted Airport,KSPG,116.0
202,Fort Wayne International Airport,KFWA,116.0
305,Lincoln Airport,KLNK,115.0
825,Newport News Williamsburg International Airport,KPHF,113.0
350,St Louis Downtown Airport,KCPS,111.0
443,Corpus Christi International Airport,KCRP,111.0
771,Willow Run Airport,KYIP,110.0
75,Punta Cana International Airport,MDPC,109.0
73,Essex County Airport,KCDW,108.0
218,Martin State Airport,KMTN,108.0
389,Northeast Philadelphia Airport,KPNE,106.0
355,Bowman Field,KLOU,106.0
310,Sacramento Executive Airport,KSAC,106.0
169,Leesburg Executive Airport,KJYO,104.0
1042,Frame Field,82PA,104.0
466,Modesto City Co-Harry Sham Field,KMOD,103.0
6,Taiwan Taoyuan International Airport,RCTP,102.0
684,Pueblo Memorial Airport,KPUB,102.0
205,Telluride Regional Airport,KTEX,100.0
691,Arlington Municipal Airport,KAWO,100.0
309,Dupage Airport,KDPA,100.0
290,Carter Airport,FL57,100.0
284,Casa Grande Municipal Airport,KCGZ,100.0
113,Riverside Municipal Airport,KRAL,100.0
331,Corona Municipal Airport,KAJO,100.0
380,Santa Fe Municipal Airport,KSAF,99.0
263,Sacramento Mather Airport,KMHR,99.0
296,Aurora State Airport,KUAO,97.0
168,Renton Municipal Airport,KRNT,97.0
78,Sugar Land Regional Airport,KSGR,95.0
507,New Smyrna Beach Municipal Airport,KEVB,95.0
384,Half Moon Bay Airport,KHAF,94.0
56,Fulton County Airport Brown Field,KFTY,94.0
2864,Fairholt Airport,VT48,93.0
1595,Lewis University Airport,KLOT,90.0
655,Quad City International Airport,KMLI,90.0
805,Tampa Executive Airport,KVDF,89.0
340,Mc Clellan Airfield,KMCC,89.0
1766,Lenzner Farm Airport,7PS7,89.0
373,Brown Field Municipal Airport,KSDM,88.0
265,Kay Air Airport,20II,88.0
229,Glacier Park International Airport,KGPI,88.0
372,Payson Airport,KPAN,87.0
628,Guarulhos - Governador André Franco Montoro International Airport,SBGR,87.0
369,Catalina Airport,KAVX,86.0
1057,Kissimmee Gateway Airport,KISM,84.0
460,Fort Lauderdale Executive Airport,KFXE,84.0
272,San Martin Airport,KE16,83.0
126,Provo-Utah Lake International Airport,KPVU,82.0
677,Frederick Municipal Airport,KFDK,82.0
285,Wiley Post Airport,KPWA,82.0
1703,Billy Bishop Toronto City Centre Airport,CYTZ,81.0
1077,Massey Ranch Airpark,KX50,81.0
497,Visalia International Airport,KVIS,81.0
2,Hong Kong International Airport,VHHH,80.0
307,Marana Regional Airport,KAVQ,80.0
528,Gila Bend Municipal Airport,KE63,80.0
880,Ocala International Airport - Jim Taylor Field,KOCF,80.0
404,Watsonville Municipal Airport,KWVI,79.0
287,Byron Airport,KC83,79.0
135,Cooper Airport,05IN,78.0
400,New Castle Airport,KILG,78.0
203,McKinney National Airport,KTKI,78.0
488,Glendale Municipal Airport,KGEU,77.0
298,Monterey Peninsula Airport,KMRY,77.0
503,Martha's Vineyard Airport,KMVY,76.0
170,Denton Municipal Airport,KDTO,75.0
34,Dublin Airport,EIDW,75.0
534,Montgomery County Airpark,KGAI,74.0
261,Columbia Airport,KO22,73.0
3619,Jerry Phibbs Airport,NK43,73.0
557,Cable Airport,KCCB,73.0
670,Ryan Field,KRYN,72.0
1020,Eugene F. Kranz Toledo Express Airport,KTOL,72.0
94,Gary Chicago International Airport,KGYY,71.0
418,Stockton Metropolitan Airport,KSCK,71.0
909,University of Illinois Willard Airport,KCMI,71.0
637,Indianapolis International Airport,KIND,71.0
295,Petaluma Municipal Airport,KO69,70.0
463,Beaver County Airport,KBVI,69.0
819,Flagstaff Pulliam International Airport,KFLG,69.0
387,Paso Robles Municipal Airport,KPRB,69.0
318,Seidel Ranch Airport,02XS,68.0
17,Munich Airport,EDDM,68.0
320,Fairchild Air Force Base,KSKA,66.0
553,Auburn Municipal Airport,KS50,66.0
452,Lakeland Linder International Airport,KLAL,66.0
707,San Bernardino International Airport,KSBD,66.0
437,David Wayne Hooks Memorial Airport,KDWH,66.0
199,Purdue University Airport,KLAF,66.0
457,Auburn Municipal Airport,KAUN,65.0
1126,Ormond Beach Municipal Airport,KOMN,65.0
136,New York Stewart International Airport,KSWF,65.0
1085,Central Wisconsin Airport,KCWA,65.0
336,Yuma International Airport / Marine Corps Air Station Yuma,KNYL,65.0
176,Barnstable Municipal Boardman Polando Field,KHYA,65.0
243,Atlantic City International Airport,KACY,64.0
1072,Southern Wisconsin Regional Airport,KJVL,64.0
3773,Whiting Field Naval Air Station - North,KNSE,64.0
108,Cancún International Airport,MMUN,64.0
