,n.name,n.code,score
48,Chicago O'Hare International Airport,KORD,4775.0
50,Hartsfield Jackson Atlanta International Airport,KATL,4726.0
89,Los Angeles International Airport,KLAX,3740.0
68,McCarran International Airport,KLAS,3496.0
44,Dallas Fort Worth International Airport,KDFW,3365.0
54,Denver International Airport,KDEN,3354.0
52,Phoenix Sky Harbor International Airport,KPHX,3108.0
93,Charlotte Douglas International Airport,KCLT,3086.0
55,San Francisco International Airport,KSFO,2544.0
60,Logan International Airport,KBOS,2533.0
91,Seattle Tacoma International Airport,KSEA,2447.0
113,La Guardia Airport,KLGA,2302.0
30,Newark Liberty International Airport,KEWR,2193.0
39,George Bush Intercontinental Houston Airport,KIAH,2172.0
40,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,2086.0
121,Ronald Reagan Washington National Airport,KDCA,2034.0
70,Philadelphia International Airport,KPHL,2022.0
19,John F Kennedy International Airport,KJFK,1749.0
80,Fort Lauderdale Hollywood International Airport,KFLL,1740.0
108,San Diego International Airport,KSAN,1664.0
14,Miami International Airport,KMIA,1558.0
66,Baltimore/Washington International Thurgood Marshall Airport,KBWI,1519.0
112,Nashville International Airport,KBNA,1514.0
142,Tampa International Airport,KTPA,1499.0
122,Norman Y. Mineta San Jose International Airport,KSJC,1445.0
97,Dallas Love Field,KDAL,1434.0
32,Washington Dulles International Airport,KIAD,1421.0
104,Raleigh Durham International Airport,KRDU,1344.0
103,Metropolitan Oakland International Airport,KOAK,1342.0
117,Portland International Airport,KPDX,1337.0
106,Chicago Midway International Airport,KMDW,1298.0
90,St Louis Lambert International Airport,KSTL,1275.0
171,John Wayne Airport-Orange County Airport,KSNA,1259.0
72,Lester B. Pearson International Airport,CYYZ,1237.0
75,Austin Bergstrom International Airport,KAUS,1216.0
111,William P Hobby Airport,KHOU,1142.0
76,Louisville Muhammad Ali International Airport,KSDF,1050.0
86,Cincinnati Northern Kentucky International Airport,KCVG,1012.0
129,Sacramento International Airport,KSMF,987.0
1032,Detroit Metropolitan Wayne County Airport,KDTW,929.0
156,Bob Hope Airport,KBUR,889.0
107,John Glenn Columbus International Airport,KCMH,885.0
118,Cleveland Hopkins International Airport,KCLE,842.0
136,Southwest Florida International Airport,KRSW,838.0
183,San Antonio International Airport,KSAT,838.0
