,n.name,n.code,score
4385,Dallas Fort Worth International Airport,KDFW,1454.0
4383,Chicago O'Hare International Airport,KORD,1296.0
4404,Denver International Airport,KDEN,1232.0
4378,Hartsfield Jackson Atlanta International Airport,KATL,1162.0
4405,Charlotte Douglas International Airport,KCLT,1032.0
4416,Phoenix Sky Harbor International Airport,KPHX,975.0
4386,Seattle Tacoma International Airport,KSEA,849.0
4407,Los Angeles International Airport,KLAX,844.0
4403,McCarran International Airport,KLAS,761.0
4388,Louisville Muhammad Ali International Airport,KSDF,732.0
4380,Detroit Metropolitan Wayne County Airport,KDTW,642.0
4387,Philadelphia International Airport,KPHL,640.0
4417,Baltimore/Washington International Thurgood Marshall Airport,KBWI,629.0
4427,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,580.0
4393,San Francisco International Airport,KSFO,573.0
4436,Chicago Midway International Airport,KMDW,569.0
4375,George Bush Intercontinental Houston Airport,KIAH,557.0
4401,Logan International Airport,KBOS,556.0
4340,Ted Stevens Anchorage International Airport,PANC,538.0
4429,Dallas Love Field,KDAL,530.0
4384,John Wayne Airport-Orange County Airport,KSNA,503.0
4426,Washington Dulles International Airport,KIAD,496.0
4435,Nashville International Airport,KBNA,468.0
4363,Metropolitan Oakland International Airport,KOAK,461.0
4452,St Louis Lambert International Airport,KSTL,421.0
4396,Portland International Airport,KPDX,414.0
4342,Miami International Airport,KMIA,408.0
4430,San Diego International Airport,KSAN,404.0
4418,William P Hobby Airport,KHOU,401.0
4808,Cincinnati Northern Kentucky International Airport,KCVG,395.0
4425,Raleigh Durham International Airport,KRDU,383.0
4457,Austin Bergstrom International Airport,KAUS,380.0
5017,Ontario International Airport,KONT,379.0
4369,Fort Lauderdale Hollywood International Airport,KFLL,347.0
4379,Sacramento International Airport,KSMF,329.0
4437,San Antonio International Airport,KSAT,328.0
4422,Ronald Reagan Washington National Airport,KDCA,321.0
4423,Norman Y. Mineta San Jose International Airport,KSJC,318.0
4370,Scottsdale Airport,KSDL,308.0
4398,Van Nuys Airport,KVNY,300.0
4789,McClellan-Palomar Airport,KCRQ,299.0
4432,Long Beach Airport (Daugherty Field),KLGB,295.0
4446,Tampa International Airport,KTPA,289.0
4900,Albuquerque International Sunport,KABQ,278.0
