,n.name,n.code,score
44,Chicago O'Hare International Airport,KORD,5327.0
51,Hartsfield Jackson Atlanta International Airport,KATL,5051.0
29,Los Angeles International Airport,KLAX,4182.0
88,McCarran International Airport,KLAS,3723.0
42,Denver International Airport,KDEN,3695.0
72,Dallas Fort Worth International Airport,KDFW,3609.0
49,Phoenix Sky Harbor International Airport,KPHX,3429.0
45,San Francisco International Airport,KSFO,2915.0
63,Logan International Airport,KBOS,2841.0
81,Seattle Tacoma International Airport,KSEA,2752.0
112,La Guardia Airport,KLGA,2691.0
120,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,2445.0
71,Newark Liberty International Airport,KEWR,2442.0
91,Charlotte Douglas International Airport,KCLT,2420.0
32,George Bush Intercontinental Houston Airport,KIAH,2291.0
138,Ronald Reagan Washington National Airport,KDCA,2252.0
68,Philadelphia International Airport,KPHL,2250.0
901,Detroit Metropolitan Wayne County Airport,KDTW,2175.0
21,John F Kennedy International Airport,KJFK,1946.0
74,Fort Lauderdale Hollywood International Airport,KFLL,1926.0
83,San Diego International Airport,KSAN,1831.0
124,Washington Dulles International Airport,KIAD,1692.0
54,Baltimore/Washington International Thurgood Marshall Airport,KBWI,1643.0
17,Miami International Airport,KMIA,1638.0
80,Nashville International Airport,KBNA,1598.0
73,Tampa International Airport,KTPA,1591.0
52,Dallas Love Field,KDAL,1563.0
56,Norman Y. Mineta San Jose International Airport,KSJC,1534.0
109,Portland International Airport,KPDX,1504.0
13,Raleigh Durham International Airport,KRDU,1478.0
97,St Louis Lambert International Airport,KSTL,1450.0
144,Lester B. Pearson International Airport,CYYZ,1394.0
119,Austin Bergstrom International Airport,KAUS,1372.0
64,John Wayne Airport-Orange County Airport,KSNA,1372.0
48,Chicago Midway International Airport,KMDW,1340.0
66,Metropolitan Oakland International Airport,KOAK,1337.0
106,William P Hobby Airport,KHOU,1243.0
78,Louisville Muhammad Ali International Airport,KSDF,1165.0
84,Cincinnati Northern Kentucky International Airport,KCVG,1085.0
158,Bob Hope Airport,KBUR,1076.0
110,Sacramento International Airport,KSMF,1061.0
98,John Glenn Columbus International Airport,KCMH,982.0
147,Kansas City International Airport,KMCI,960.0
143,San Antonio International Airport,KSAT,933.0
165,Cleveland Hopkins International Airport,KCLE,929.0
53,Teterboro Airport,KTEB,919.0
123,Southwest Florida International Airport,KRSW,855.0
208,General Mitchell International Airport,KMKE,743.0
85,Ontario International Airport,KONT,720.0
103,Westchester County Airport,KHPN,702.0
93,Van Nuys Airport,KVNY,681.0
277,Daytona Beach International Airport,KDAB,660.0
159,Eppley Airfield,KOMA,647.0
15,London Heathrow Airport,EGLL,615.0
131,Long Beach Airport (Daugherty Field),KLGB,609.0
172,Boise Air Terminal/Gowen Field,KBOI,573.0
150,Albuquerque International Sunport,KABQ,560.0
43,Ted Stevens Anchorage International Airport,PANC,554.0
153,Scottsdale Airport,KSDL,548.0
156,Montreal / Pierre Elliott Trudeau International Airport,CYUL,530.0
105,Palm Springs International Airport,KPSP,529.0
58,Vancouver International Airport,CYVR,519.0
89,Buffalo Niagara International Airport,KBUF,515.0
129,Gerald R. Ford International Airport,KGRR,501.0
230,Orlando Executive Airport,KORL,468.0
279,Tulsa International Airport,KTUL,462.0
118,Centennial Airport,KAPA,449.0
151,McGhee Tyson Airport,KTYS,437.0
190,Sarasota Bradenton International Airport,KSRQ,431.0
127,Dane County Regional Truax Field,KMSN,424.0
268,DeKalb Peachtree Airport,KPDK,417.0
212,Greater Rochester International Airport,KROC,408.0
207,Falcon Field,KFFZ,405.0
232,McClellan-Palomar Airport,KCRQ,398.0
96,Boeing Field King County International Airport,KBFI,396.0
205,Phoenix Deer Valley Airport,KDVT,389.0
161,Theodore Francis Green State Airport,KPVD,378.0
299,Fresno Yosemite International Airport,KFAT,375.0
133,Montgomery-Gibbs Executive Airport,KMYF,348.0
115,Henderson Executive Airport,KHND,345.0
196,Northwest Arkansas Regional Airport,KXNA,344.0
272,Laurence G Hanscom Field,KBED,343.0
116,Calgary International Airport,CYYC,339.0
247,Camarillo International Airport,KCMA,331.0
136,Pittsburgh International Airport,KPIT,322.0
176,James M Cox Dayton International Airport,KDAY,316.0
18,Phoenix–Mesa Gateway Airport,KIWA,315.0
780,South Valley International Airport,KU42,312.0
248,Pueblo Memorial Airport,KPUB,301.0
175,City of Colorado Springs Municipal Airport,KCOS,295.0
452,Salt Lake City International Airport,KSLC,285.0
117,El Dorado International Airport,SKBO,284.0
259,Republic Airport,KFRG,281.0
192,Addison Airport,KADS,280.0
166,Miami-Opa Locka Executive Airport,KOPF,277.0
472,Naples Municipal Airport,KAPF,273.0
