,n.name,n.code,score
5213,Dallas Fort Worth International Airport,KDFW,2870.0
5192,Chicago O'Hare International Airport,KORD,2777.0
5164,Hartsfield Jackson Atlanta International Airport,KATL,2719.0
5227,Denver International Airport,KDEN,2502.0
5224,Charlotte Douglas International Airport,KCLT,2075.0
5206,McCarran International Airport,KLAS,1985.0
5220,Phoenix Sky Harbor International Airport,KPHX,1876.0
5140,Los Angeles International Airport,KLAX,1848.0
5187,Seattle Tacoma International Airport,KSEA,1693.0
5196,Philadelphia International Airport,KPHL,1460.0
5236,Baltimore/Washington International Thurgood Marshall Airport,KBWI,1291.0
5219,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,1284.0
5179,Logan International Airport,KBOS,1281.0
5233,Detroit Metropolitan Wayne County Airport,KDTW,1270.0
5189,San Francisco International Airport,KSFO,1255.0
5258,Chicago Midway International Airport,KMDW,1152.0
5251,Nashville International Airport,KBNA,1081.0
5186,Newark Liberty International Airport,KEWR,1011.0
5182,Dallas Love Field,KDAL,947.0
5147,Miami International Airport,KMIA,945.0
5208,Fort Lauderdale Hollywood International Airport,KFLL,943.0
5217,St Louis Lambert International Airport,KSTL,923.0
5201,San Diego International Airport,KSAN,912.0
5193,John Wayne Airport-Orange County Airport,KSNA,881.0
5252,Washington Dulles International Airport,KIAD,859.0
5253,Ronald Reagan Washington National Airport,KDCA,858.0
5215,Portland International Airport,KPDX,839.0
5190,Louisville Muhammad Ali International Airport,KSDF,836.0
5235,La Guardia Airport,KLGA,831.0
5239,Metropolitan Oakland International Airport,KOAK,814.0
5170,Ted Stevens Anchorage International Airport,PANC,794.0
5223,Austin Bergstrom International Airport,KAUS,778.0
5232,Norman Y. Mineta San Jose International Airport,KSJC,740.0
5238,Indianapolis International Airport,KIND,735.0
5260,Cincinnati Northern Kentucky International Airport,KCVG,711.0
5261,Raleigh Durham International Airport,KRDU,680.0
5162,John F Kennedy International Airport,KJFK,669.0
5218,Sacramento International Airport,KSMF,599.0
228,Orlando International Airport,KMCO,553.0
5242,John Glenn Columbus International Airport,KCMH,521.0
206,Westchester County Airport,KHPN,516.0
5216,Ontario International Airport,KONT,510.0
42,Kansas City International Airport,KMCI,504.0
5250,William P Hobby Airport,KHOU,467.0
28,Boeing Field King County International Airport,KBFI,466.0
5184,San Antonio International Airport,KSAT,462.0
25,Bob Hope Airport,KBUR,446.0
