,n.name,n.code,score
551,Ormond Beach Municipal Airport,KOMN,115.0
321,Santa Barbara Municipal Airport,KSBA,115.0
316,Bellingham International Airport,KBLI,114.0
170,New Smyrna Beach Municipal Airport,KEVB,113.0
388,Lincoln Airport,KLNK,112.0
406,Boulder City-Lake Mead International Airport,K61B,112.0
7,Taiwan Taoyuan International Airport,RCTP,111.0
198,McKinney National Airport,KTKI,111.0
573,Yuma International Airport / Marine Corps Air Station Yuma,KNYL,110.0
412,Corona Municipal Airport,KAJO,109.0
435,Charles M. Schulz Sonoma County Airport,KSTS,109.0
770,Albert Whitted Airport,KSPG,108.0
1435,Battle Creek Executive Airport at Kellogg Field,KBTL,106.0
283,Visalia International Airport,KVIS,103.0
404,Indianapolis International Airport,KIND,102.0
35,Guarulhos - Governador André Franco Montoro International Airport,SBGR,101.0
758,Manassas Regional Airport/Harry P. Davis Field,KHEF,100.0
243,Portland Hillsboro Airport,KHIO,100.0
726,Tampa Executive Airport,KVDF,99.0
1039,Lancaster Airport,KLNS,98.0
187,Santa Fe Municipal Airport,KSAF,98.0
524,Fulton County Airport Brown Field,KFTY,98.0
477,Monterey Peninsula Airport,KMRY,97.0
372,Ramona Airport,KRNM,96.0
242,Riverside Municipal Airport,KRAL,96.0
354,San Martin Airport,KE16,96.0
415,Ak-Chin Regional Airport,KA39,95.0
171,St Paul Downtown Holman Field,KSTP,93.0
699,Lakeland Linder International Airport,KLAL,92.0
753,Willow Run Airport,KYIP,91.0
308,Cable Airport,KCCB,89.0
298,Marana Regional Airport,KAVQ,88.0
944,Quad City International Airport,KMLI,87.0
806,Newport News Williamsburg International Airport,KPHF,87.0
323,Mc Clellan Airfield,KMCC,87.0
18,Munich Airport,EDDM,87.0
1555,Billy Bishop Toronto City Centre Airport,CYTZ,87.0
353,Modesto City Co-Harry Sham Field,KMOD,86.0
732,The Ohio State University Airport - Don Scott Field,KOSU,85.0
43,Dublin Airport,EIDW,85.0
254,Kay Air Airport,20II,84.0
156,Frame Field,82PA,84.0
635,Payson Airport,KPAN,84.0
636,Buckeye Municipal Airport,KBXK,84.0
607,St Louis Downtown Airport,KCPS,83.0
287,Denton Municipal Airport,KDTO,82.0
227,Brown Field Municipal Airport,KSDM,82.0
296,Martin State Airport,KMTN,81.0
281,Yakima Air Terminal McAllister Field,KYKM,81.0
93,Arlington Municipal Airport,KGKY,80.0
261,Glendale Municipal Airport,KGEU,80.0
499,Frogs End Airport,42VT,80.0
9,Zürich Airport,LSZH,78.0
253,Ottawa Macdonald-Cartier International Airport,CYOW,78.0
1009,Lewis University Airport,KLOT,77.0
1175,Cobb County International Airport-McCollum Field,KRYY,77.0
153,New York Stewart International Airport,KSWF,76.0
500,Essex County Airport,KCDW,76.0
178,Provo-Utah Lake International Airport,KPVU,76.0
487,San Marcos Regional Airport,KHYI,76.0
351,Flagstaff Pulliam International Airport,KFLG,75.0
226,Oxnard Airport,KOXR,75.0
982,Central Wisconsin Airport,KCWA,74.0
196,Glacier Park International Airport,KGPI,74.0
131,Cooper Airport,05IN,74.0
162,University of Illinois Willard Airport,KCMI,74.0
299,Paso Robles Municipal Airport,KPRB,74.0
2723,Whiting Field Naval Air Station - North,KNSE,73.0
182,Southern Wisconsin Regional Airport,KJVL,72.0
147,West Houston Airport,KIWS,72.0
366,Cline Falls Air Park,3OR8,70.0
624,Eugene F. Kranz Toledo Express Airport,KTOL,70.0
579,Tyler Pounds Regional Airport,KTYR,69.0
973,South Lakeland Airport,KX49,69.0
468,Waukesha County Airport,KUES,69.0
617,Bend Municipal Airport,KBDN,69.0
155,Davis Monthan Air Force Base,KDMA,69.0
971,New Castle Airport,KILG,69.0
378,Marina Municipal Airport,KOAR,68.0
229,Watsonville Municipal Airport,KWVI,67.0
191,Freight Wagon Field,35OR,67.0
17,Adolfo Suárez Madrid–Barajas Airport,LEMD,67.0
686,Samsula / Coe Field,8FA4,66.0
167,Spokane International Airport,KGEG,66.0
430,San Bernardino International Airport,KSBD,66.0
338,Petaluma Municipal Airport,KO69,65.0
272,Hamad International Airport,OTHH,65.0
781,Northeast Philadelphia Airport,KPNE,64.0
972,L.F. Wade International International Airport,TXKF,63.0
329,Byron Airport,KC83,63.0
448,Ocala International Airport - Jim Taylor Field,KOCF,63.0
207,Dubai International Airport,OMDB,62.0
238,Flying R Ranch Airport,WA49,62.0
449,Waukegan National Airport,KUGN,61.0
1013,Norwood Memorial Airport,KOWD,61.0
754,Purdue University Airport,KLAF,61.0
626,Wiley Post Airport,KPWA,61.0
363,Dallas Executive Airport,KRBD,60.0
188,Lincoln Regional Karl Harder Field,KLHM,59.0
969,Peter O Knight Airport,KTPF,59.0
1071,Leesburg Executive Airport,KJYO,59.0
432,Saufley Naval Outlying Landing Field,KNUN,59.0
355,Orlando Executive Airport,KORL,58.0
402,Arcadia Municipal Airport,KX06,58.0
2760,Porter Airport,FD82,58.0
318,Auburn Municipal Airport,KAUN,57.0
842,Garcon Field,24FL,57.0
4057,Fowler Airport,CO80,57.0
743,Moffett Federal Airfield,KNUQ,56.0
225,Merced Regional Macready Field,KMCE,56.0
1103,Rogers Municipal Airport-Carter Field,KROG,55.0
596,Boerne Stage Field,K5C1,55.0
1202,Pearland Regional Airport,KLVJ,55.0
902,Greenville Downtown Airport,KGMU,55.0
345,Erie International Tom Ridge Field,KERI,54.0
521,Sydney Kingsford Smith International Airport,YSSY,54.0
249,Abraham Lincoln Capital Airport,KSPI,54.0
177,Austin Executive Airport,KEDC,53.0
1043,Gary Chicago International Airport,KGYY,53.0
490,Pompano Beach Airpark,KPMP,53.0
246,Marin County Airport - Gnoss Field,KDVO,53.0
368,Salinas Municipal Airport,KSNS,52.0
1033,Linden Airport,KLDJ,52.0
946,Dubuque Regional Airport,KDBQ,52.0
912,Seidel Ranch Airport,02XS,52.0
136,Ben Gurion International Airport,LLBG,51.0
384,Lakeside Airpark,AZ05,51.0
913,Fayetteville Regional Airport - Grannis Field,KFAY,51.0
810,John C. Munro Hamilton International Airport,CYHM,51.0
631,Atlantic City International Airport,KACY,51.0
369,Wilkes Barre Wyoming Valley Airport,KWBW,50.0
1369,Ann Arbor Municipal Airport,KARB,50.0
848,Wilmington Airpark,KILN,50.0
280,Nut Tree Airport,KVCB,50.0
474,Destin Executive Airport,KDTS,50.0
906,Fairholt Airport,VT48,49.0
1117,Wittman Regional Airport,KOSH,49.0
638,Hemet Ryan Airport,KHMT,49.0
1054,Martha's Vineyard Airport,KMVY,49.0
347,Catalina Airport,KAVX,49.0
940,Montgomery County Airpark,KGAI,49.0
820,Rickenbacker International Airport,KLCK,49.0
980,Wings Field,KLOM,48.0
330,Darr Field,NC03,48.0
927,Scrabeck Airport,5MN0,48.0
664,North Island Naval Air Station-Halsey Field,KNZY,48.0
360,Crystal Airport,KMIC,48.0
975,General Wayne A. Downing Peoria International Airport,KPIA,47.0
1059,The 2A Ranch Airport,0FD0,47.0
2,Ministro Pistarini International Airport,SAEZ,47.0
894,Frederick Municipal Airport,KFDK,47.0
1082,Blackwater Creek Ultralightport,9FD2,46.0
481,Sedona Airport,KSEZ,46.0
343,Lawrence J Timmerman Airport,KMWC,46.0
223,March Air Reserve Base,KRIV,46.0
527,Shafter Airport - Minter Field,KMIT,45.0
78,Northern Colorado Regional Airport,KFNL,45.0
407,Agua Dulce Airpark,KL70,45.0
371,Wickenburg Municipal Airport,KE25,45.0
609,Monterey Bay Academy Airport,CA66,45.0
442,Destin-Fort Walton Beach Airport,KVPS,45.0
660,Auckland International Airport,NZAA,44.0
63,Malpensa International Airport,LIMC,44.0
712,Pitt Greenville Airport,KPGV,44.0
1164,Bartow Executive Airport,KBOW,44.0
1029,Reading Regional Airport (Carl A Spaatz Field),KRDG,44.0
925,Ithaca Tompkins Regional Airport,KITH,44.0
482,Mesquite Metro Airport,KHQZ,43.0
724,Middleton Municipal Morey Field,KC29,43.0
1515,Barnstable Municipal Boardman Polando Field,KHYA,43.0
637,Kenosha Regional Airport,KENW,43.0
1107,Beverly Regional Airport,KBVY,42.0
1150,Allegheny County Airport,KAGC,42.0
1146,Highlander Airport,2FD6,42.0
1910,Hermon Farm Airport,SN59,42.0
206,Ellington Airport,KEFD,42.0
1025,Dayton-Wright Brothers Airport,KMGY,41.0
289,Half Moon Bay Airport,KHAF,41.0
1272,Decatur Airport,KDEC,41.0
367,Reed Airport,WT24,41.0
1517,Allan Ranch Flight Park Ultralightport,CL36,41.0
1441,Pinal Airpark,KMZJ,41.0
667,Arlington Municipal Airport,KAWO,41.0
12,London Gatwick Airport,EGKK,40.0
