,n.name,n.code,score
5194,Hartsfield Jackson Atlanta International Airport,KATL,2672.0
5245,Denver International Airport,KDEN,2163.0
5213,Dallas Fort Worth International Airport,KDFW,2080.0
5215,McCarran International Airport,KLAS,1874.0
5179,Chicago O'Hare International Airport,KORD,1859.0
5171,Los Angeles International Airport,KLAX,1604.0
5229,Phoenix Sky Harbor International Airport,KPHX,1595.0
5185,Seattle Tacoma International Airport,KSEA,1571.0
5225,Charlotte Douglas International Airport,KCLT,1549.0
5206,Baltimore/Washington International Thurgood Marshall Airport,KBWI,1233.0
5205,Logan International Airport,KBOS,1217.0
5300,Detroit Metropolitan Wayne County Airport,KDTW,1208.0
5214,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,1141.0
5246,Chicago Midway International Airport,KMDW,1134.0
5196,San Francisco International Airport,KSFO,1074.0
5183,Philadelphia International Airport,KPHL,1036.0
5256,Nashville International Airport,KBNA,985.0
5192,Fort Lauderdale Hollywood International Airport,KFLL,944.0
5156,Dallas Love Field,KDAL,879.0
5263,John Wayne Airport-Orange County Airport,KSNA,863.0
5177,Newark Liberty International Airport,KEWR,839.0
5232,St Louis Lambert International Airport,KSTL,836.0
5167,Ted Stevens Anchorage International Airport,PANC,832.0
5164,San Diego International Airport,KSAN,808.0
5181,Portland International Airport,KPDX,799.0
5269,Miami International Airport,KMIA,764.0
5200,Metropolitan Oakland International Airport,KOAK,757.0
5174,Louisville Muhammad Ali International Airport,KSDF,746.0
5247,Austin Bergstrom International Airport,KAUS,729.0
5317,La Guardia Airport,KLGA,697.0
5249,Washington Dulles International Airport,KIAD,693.0
5176,Norman Y. Mineta San Jose International Airport,KSJC,682.0
5210,Indianapolis International Airport,KIND,682.0
5266,Ronald Reagan Washington National Airport,KDCA,672.0
5169,John F Kennedy International Airport,KJFK,637.0
5393,Cincinnati Northern Kentucky International Airport,KCVG,553.0
5260,Raleigh Durham International Airport,KRDU,547.0
5268,Orlando International Airport,KMCO,544.0
5211,Sacramento International Airport,KSMF,530.0
5264,Westchester County Airport,KHPN,478.0
5255,John Glenn Columbus International Airport,KCMH,477.0
5203,Ontario International Airport,KONT,456.0
770,Mac Dill Air Force Base,KMCF,452.0
5282,Kansas City International Airport,KMCI,446.0
5149,Boeing Field King County International Airport,KBFI,442.0
5201,San Antonio International Airport,KSAT,434.0
5333,Van Nuys Airport,KVNY,431.0
5298,Bob Hope Airport,KBUR,421.0
5197,Boise Air Terminal/Gowen Field,KBOI,394.0
5309,William P Hobby Airport,KHOU,389.0
5248,Southwest Florida International Airport,KRSW,376.0
5273,Centennial Airport,KAPA,369.0
5327,General Mitchell International Airport,KMKE,363.0
5279,Albuquerque International Sunport,KABQ,361.0
5363,Eppley Airfield,KOMA,340.0
5222,Teterboro Airport,KTEB,335.0
5391,Daytona Beach International Airport,KDAB,333.0
5226,Luis Munoz Marin International Airport,TJSJ,321.0
5199,Long Beach Airport (Daugherty Field),KLGB,319.0
5207,Reno Tahoe International Airport,KRNO,305.0
0,DeKalb Peachtree Airport,KPDK,304.0
5262,Kissimmee Gateway Airport,KISM,294.0
5278,McClellan-Palomar Airport,KCRQ,290.0
5261,Santa Barbara Municipal Airport,KSBA,289.0
5182,Martha's Vineyard Airport,KMVY,289.0
5219,Scottsdale Airport,KSDL,287.0
5189,Laurence G Hanscom Field,KBED,282.0
5250,George Bush Intercontinental Houston Airport,KIAH,268.0
5402,Northwest Florida Beaches International Airport,KECP,264.0
5370,Falcon Field,KFFZ,262.0
5187,Tuckernuck Airport,MA72,260.0
97,Norfolk International Airport,KORF,259.0
185,Buffalo Niagara International Airport,KBUF,253.0
5233,Chicago Executive Airport,KPWK,249.0
5271,Addison Airport,KADS,241.0
5385,Camarillo International Airport,KCMA,236.0
5231,Fresno Yosemite International Airport,KFAT,236.0
5321,Montgomery-Gibbs Executive Airport,KMYF,234.0
5208,Republic Airport,KFRG,230.0
5435,Sarasota Bradenton International Airport,KSRQ,230.0
84,Snohomish County (Paine Field) Airport,KPAE,226.0
130,Frederick Douglass Greater Rochester International Airport,KROC,224.0
652,South Valley International Airport,KU42,221.0
5324,Phoenix–Mesa Gateway Airport,KIWA,218.0
5180,St Petersburg Clearwater International Airport,KPIE,217.0
5204,McGhee Tyson Airport,KTYS,216.0
5281,Oakland County International Airport,KPTK,211.0
105,Charles M. Schulz Sonoma County Airport,KSTS,209.0
5322,Phoenix Deer Valley Airport,KDVT,208.0
