,n.name,n.code,score
4489,Chicago O'Hare International Airport,KORD,5245.0
4513,Hartsfield Jackson Atlanta International Airport,KATL,4451.0
4515,Los Angeles International Airport,KLAX,3797.0
4594,Dallas Fort Worth International Airport,KDFW,3546.0
4510,Denver International Airport,KDEN,3342.0
4558,Phoenix Sky Harbor International Airport,KPHX,3211.0
4552,Logan International Airport,KBOS,2649.0
4559,Seattle Tacoma International Airport,KSEA,2547.0
4557,San Francisco International Airport,KSFO,2494.0
4496,Newark Liberty International Airport,KEWR,2358.0
4564,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,2349.0
4615,George Bush Intercontinental Houston Airport,KIAH,2335.0
4581,La Guardia Airport,KLGA,2333.0
4567,Philadelphia International Airport,KPHL,2181.0
4592,McCarran International Airport,KLAS,2121.0
4588,Charlotte Douglas International Airport,KCLT,2025.0
4614,Ronald Reagan Washington National Airport,KDCA,1989.0
4524,Fort Lauderdale Hollywood International Airport,KFLL,1931.0
4538,John F Kennedy International Airport,KJFK,1901.0
4562,San Diego International Airport,KSAN,1678.0
4514,Baltimore/Washington International Thurgood Marshall Airport,KBWI,1640.0
4521,Miami International Airport,KMIA,1561.0
4550,Washington Dulles International Airport,KIAD,1546.0
4612,Tampa International Airport,KTPA,1541.0
4570,Nashville International Airport,KBNA,1531.0
4573,Portland International Airport,KPDX,1432.0
4593,St Louis Lambert International Airport,KSTL,1323.0
4608,Raleigh Durham International Airport,KRDU,1323.0
4604,Dallas Love Field,KDAL,1229.0
4536,Lester B. Pearson International Airport,CYYZ,1216.0
4583,Austin Bergstrom International Airport,KAUS,1211.0
4547,Norman Y. Mineta San Jose International Airport,KSJC,1122.0
4546,Louisville Muhammad Ali International Airport,KSDF,1120.0
4628,Southwest Florida International Airport,KRSW,1111.0
4530,Cincinnati Northern Kentucky International Airport,KCVG,1048.0
4571,Metropolitan Oakland International Airport,KOAK,1025.0
4534,William P Hobby Airport,KHOU,963.0
4609,Kansas City International Airport,KMCI,954.0
4611,Sacramento International Airport,KSMF,945.0
4590,Cleveland Hopkins International Airport,KCLE,915.0
4599,John Wayne Airport-Orange County Airport,KSNA,901.0
4577,John Glenn Columbus International Airport,KCMH,847.0
4644,San Antonio International Airport,KSAT,790.0
4610,General Mitchell International Airport,KMKE,737.0
4632,Bob Hope Airport,KBUR,707.0
4620,Chicago Midway International Airport,KMDW,682.0
4523,Ted Stevens Anchorage International Airport,PANC,661.0
4641,Ontario International Airport,KONT,655.0
14,Albuquerque International Sunport,KABQ,610.0
397,Kissimmee Gateway Airport,KISM,595.0
4591,Eppley Airfield,KOMA,554.0
4623,Boise Air Terminal/Gowen Field,KBOI,551.0
4676,Buffalo Niagara International Airport,KBUF,549.0
4651,Westchester County Airport,KHPN,527.0
4723,Daytona Beach International Airport,KDAB,506.0
4516,Teterboro Airport,KTEB,502.0
4636,Sarasota Bradenton International Airport,KSRQ,499.0
4597,Montreal / Pierre Elliott Trudeau International Airport,CYUL,488.0
4703,McGhee Tyson Airport,KTYS,486.0
4689,Norfolk International Airport,KORF,476.0
4661,Long Beach Airport (Daugherty Field),KLGB,476.0
4686,Gerald R. Ford International Airport,KGRR,460.0
4526,Detroit Metropolitan Wayne County Airport,KDTW,457.0
4582,Salt Lake City International Airport,KSLC,433.0
4539,Van Nuys Airport,KVNY,433.0
4579,Vancouver International Airport,CYVR,429.0
5,Tulsa International Airport,KTUL,410.0
4533,Scottsdale Airport,KSDL,390.0
4705,Frederick Douglass Greater Rochester International Airport,KROC,389.0
4576,Syracuse Hancock International Airport,KSYR,388.0
4580,Dane County Regional Truax Field,KMSN,382.0
4712,Boeing Field King County International Airport,KBFI,380.0
4491,London Heathrow Airport,EGLL,376.0
4680,Piedmont Triad International Airport,KGSO,366.0
218,Carls Airport,78MI,359.0
4519,Fernando Luis Ribas Dominicci Airport,TJIG,351.0
4688,Snohomish County (Paine Field) Airport,KPAE,344.0
4607,Falcon Field,KFFZ,342.0
4645,Theodore Francis Green State Airport,KPVD,338.0
4654,Phoenix–Mesa Gateway Airport,KIWA,336.0
4549,Miami-Opa Locka Executive Airport,KOPF,326.0
4617,Phoenix Deer Valley Airport,KDVT,314.0
4648,Northwest Arkansas Regional Airport,KXNA,313.0
4605,Centennial Airport,KAPA,304.0
74,James M Cox Dayton International Airport,KDAY,299.0
4701,Fresno Yosemite International Airport,KFAT,298.0
4633,South Valley International Airport,KU42,292.0
4624,St Petersburg Clearwater International Airport,KPIE,286.0
4630,Naples Municipal Airport,KAPF,285.0
4601,Pittsburgh International Airport,KPIT,276.0
4696,Spokane International Airport,KGEG,266.0
823,Bethel-Lake Wylie Airport,SC08,265.0
4596,Northwest Florida Beaches International Airport,KECP,261.0
4586,Calgary International Airport,CYYC,260.0
4675,Harrisburg International Airport,KMDT,259.0
4540,Page Field,KFMY,257.0
4532,City of Colorado Springs Municipal Airport,KCOS,254.0
4525,Laurence G Hanscom Field,KBED,240.0
247,Santa Barbara Municipal Airport,KSBA,240.0
4646,Charlotte County Airport,KPGD,239.0
42,Springfield Branson National Airport,KSGF,231.0
4619,Albany International Airport,KALB,230.0
306,Pensacola International Airport,KPNS,226.0
119,Huntsville International Carl T Jones Field,KHSV,225.0
4566,DeKalb Peachtree Airport,KPDK,224.0
4716,Tucson International Airport / Morris Air National Guard Base,KTUS,220.0
4679,Eagle Creek Airpark,KEYE,214.0
4598,McClellan-Palomar Airport,KCRQ,210.0
4708,Charlottesville Albemarle Airport,KCHO,207.0
4554,Juan Santamaría International Airport,MROC,201.0
137,Portland Hillsboro Airport,KHIO,197.0
4537,El Dorado International Airport,SKBO,193.0
4668,Chicago Rockford International Airport,KRFD,193.0
108,Pueblo Memorial Airport,KPUB,188.0
4600,Chicago Executive Airport,KPWK,188.0
4627,Lehigh Valley International Airport,KABE,183.0
4498,Long Island Mac Arthur Airport,KISP,181.0
129,Roanoke–Blacksburg Regional Airport,KROA,181.0
4556,Chandler Municipal Airport,KCHD,178.0
4709,Republic Airport,KFRG,177.0
4722,Oakland County International Airport,KPTK,176.0
4693,Camarillo International Airport,KCMA,176.0
100,Manchester-Boston Regional Airport,KMHT,172.0
4687,Appleton International Airport,KATW,172.0
250,New Smyrna Beach Municipal Airport,KEVB,171.0
4572,Lenzner Farm Airport,7PS7,168.0
4652,Fort Wayne International Airport,KFWA,166.0
4481,Hong Kong International Airport,VHHH,163.0
4622,Palm Springs International Airport,KPSP,161.0
225,Charles B. Wheeler Downtown Airport,KMKC,160.0
153,San Luis County Regional Airport,KSBP,158.0
54,Austin Straubel International Airport,KGRB,152.0
1123,Whiting Field Naval Air Station - North,KNSE,150.0
4694,Rocky Mountain Metropolitan Airport,KBJC,149.0
2,Indianapolis International Airport,KIND,148.0
272,Fort Worth Alliance Airport,KAFW,147.0
4548,Punta Cana International Airport,MDPC,146.0
779,Venice Municipal Airport,KVNC,145.0
584,Stout Airport,FD83,144.0
4542,North Perry Airport,KHWO,144.0
4634,Charles M. Schulz Sonoma County Airport,KSTS,142.0
4695,Gila Bend Municipal Airport,KE63,141.0
4647,Montgomery-Gibbs Executive Airport,KMYF,140.0
312,Lancaster Airport,KLNS,138.0
343,Massey Ranch Airpark,KX50,136.0
289,Carter Airport,FL57,134.0
4485,Taiwan Taoyuan International Airport,RCTP,133.0
12,McAllen Miller International Airport,KMFE,131.0
106,Arlington Municipal Airport,KAWO,131.0
94,Renton Municipal Airport,KRNT,130.0
4574,Morristown Municipal Airport,KMMU,130.0
4618,Aurora State Airport,KUAO,129.0
4578,Manassas Regional Airport/Harry P. Davis Field,KHEF,129.0
132,Wing South Airpark,FA37,128.0
96,Spirit of St Louis Airport,KSUS,126.0
20,Bellingham International Airport,KBLI,126.0
201,Chino Airport,KCNO,125.0
111,Addison Airport,KADS,124.0
570,Gastonia Municipal Airport,KAKH,123.0
140,Kay Air Airport,20II,123.0
