,n.name,n.code,score
3250,Chicago O'Hare International Airport,KORD,1634.0
3264,Hartsfield Jackson Atlanta International Airport,KATL,1403.0
3322,Dallas Fort Worth International Airport,KDFW,1362.0
3265,Denver International Airport,KDEN,1348.0
3311,Phoenix Sky Harbor International Airport,KPHX,1211.0
3275,Los Angeles International Airport,KLAX,999.0
3453,Charlotte Douglas International Airport,KCLT,943.0
3287,Seattle Tacoma International Airport,KSEA,885.0
3316,Detroit Metropolitan Wayne County Airport,KDTW,828.0
3256,Philadelphia International Airport,KPHL,812.0
3283,McCarran International Airport,KLAS,724.0
3314,George Bush Intercontinental Houston Airport,KIAH,700.0
3352,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,695.0
3253,Louisville Muhammad Ali International Airport,KSDF,642.0
3262,Logan International Airport,KBOS,634.0
3259,Baltimore/Washington International Thurgood Marshall Airport,KBWI,622.0
3278,Chicago Midway International Airport,KMDW,615.0
3273,San Francisco International Airport,KSFO,615.0
3320,San Diego International Airport,KSAN,541.0
3295,Dallas Love Field,KDAL,528.0
3298,Ronald Reagan Washington National Airport,KDCA,500.0
3357,St Louis Lambert International Airport,KSTL,498.0
3297,Washington Dulles International Airport,KIAD,490.0
3325,Miami International Airport,KMIA,485.0
3255,Ted Stevens Anchorage International Airport,PANC,476.0
3317,William P Hobby Airport,KHOU,460.0
3304,Nashville International Airport,KBNA,452.0
3269,Fort Lauderdale Hollywood International Airport,KFLL,446.0
3291,Portland International Airport,KPDX,431.0
3272,Cincinnati Northern Kentucky International Airport,KCVG,427.0
3299,Metropolitan Oakland International Airport,KOAK,396.0
3333,Austin Bergstrom International Airport,KAUS,384.0
3276,Norman Y. Mineta San Jose International Airport,KSJC,367.0
3360,Sacramento International Airport,KSMF,357.0
3427,Raleigh Durham International Airport,KRDU,349.0
3263,John F Kennedy International Airport,KJFK,343.0
3274,Ontario International Airport,KONT,343.0
3395,John Wayne Airport-Orange County Airport,KSNA,321.0
3312,Kansas City International Airport,KMCI,312.0
3327,San Antonio International Airport,KSAT,308.0
3341,General Mitchell International Airport,KMKE,304.0
3279,Southwest Florida International Airport,KRSW,293.0
3381,Albuquerque International Sunport,KABQ,268.0
3369,John Glenn Columbus International Airport,KCMH,263.0
3254,Newark Liberty International Airport,KEWR,249.0
3328,Tampa International Airport,KTPA,248.0
3346,Bob Hope Airport,KBUR,232.0
3368,Salt Lake City International Airport,KSLC,216.0
3349,Eppley Airfield,KOMA,213.0
3362,Boeing Field King County International Airport,KBFI,211.0
3364,Scottsdale Airport,KSDL,210.0
3382,Boise Air Terminal/Gowen Field,KBOI,207.0
3293,Mac Dill Air Force Base,KMCF,207.0
3294,La Guardia Airport,KLGA,203.0
3433,Pittsburgh International Airport,KPIT,202.0
3284,Phoenix Deer Valley Airport,KDVT,195.0
3345,Cleveland Hopkins International Airport,KCLE,186.0
3457,Falcon Field,KFFZ,182.0
3324,Long Beach Airport (Daugherty Field),KLGB,180.0
3398,Van Nuys Airport,KVNY,171.0
3363,McGhee Tyson Airport,KTYS,170.0
3306,Addison Airport,KADS,151.0
3466,DeKalb Peachtree Airport,KPDK,150.0
3326,Phoenix–Mesa Gateway Airport,KIWA,146.0
3285,Orlando Executive Airport,KORL,145.0
3526,Tulsa International Airport,KTUL,144.0
3315,Richard Lloyd Jones Jr Airport,KRVS,140.0
3281,Buffalo Niagara International Airport,KBUF,137.0
3564,Sarasota Bradenton International Airport,KSRQ,137.0
3377,Portland Hillsboro Airport,KHIO,134.0
3236,Incheon International Airport,RKSI,134.0
3318,Snohomish County (Paine Field) Airport,KPAE,131.0
3370,Frederick Douglass Greater Rochester International Airport,KROC,130.0
3584,Theodore Francis Green State Airport,KPVD,127.0
3296,Chicago Rockford International Airport,KRFD,126.0
3440,Santa Barbara Municipal Airport,KSBA,125.0
3234,Hong Kong International Airport,VHHH,121.0
3969,Norfolk International Airport,KORF,120.0
3401,Daytona Beach International Airport,KDAB,119.0
3330,Dane County Regional Truax Field,KMSN,115.0
3378,Harrisburg International Airport,KMDT,113.0
3321,Centennial Airport,KAPA,112.0
3348,Piedmont Triad International Airport,KGSO,111.0
3391,Northwest Florida Beaches International Airport,KECP,110.0
3404,Lester B. Pearson International Airport,CYYZ,109.0
3777,Pueblo Memorial Airport,KPUB,108.0
3372,McClellan-Palomar Airport,KCRQ,105.0
3633,Whiting Field Naval Air Station - North,KNSE,104.0
3361,Westchester County Airport,KHPN,103.0
3396,David Wayne Hooks Memorial Airport,KDWH,103.0
3307,James M Cox Dayton International Airport,KDAY,102.0
3805,Syracuse Hancock International Airport,KSYR,101.0
3908,Fort Worth Alliance Airport,KAFW,101.0
3342,Tucson International Airport / Morris Air National Guard Base,KTUS,98.0
3407,Chandler Municipal Airport,KCHD,98.0
3239,Taiwan Taoyuan International Airport,RCTP,98.0
3474,City of Colorado Springs Municipal Airport,KCOS,98.0
3238,London Heathrow Airport,EGLL,96.0
3383,Camarillo International Airport,KCMA,95.0
3245,St Petersburg Clearwater International Airport,KPIE,94.0
3719,Oxnard Airport,KOXR,93.0
3445,Gerald R. Ford International Airport,KGRR,92.0
