,n.name,n.code,score
3879,Hartsfield Jackson Atlanta International Airport,KATL,4454.0
3888,Chicago O'Hare International Airport,KORD,4108.0
3881,Los Angeles International Airport,KLAX,3554.0
3930,McCarran International Airport,KLAS,3451.0
3951,Denver International Airport,KDEN,3030.0
3890,Dallas Fort Worth International Airport,KDFW,2989.0
3893,Phoenix Sky Harbor International Airport,KPHX,2918.0
3924,Charlotte Douglas International Airport,KCLT,2859.0
3907,San Francisco International Airport,KSFO,2436.0
3943,Logan International Airport,KBOS,2380.0
3942,La Guardia Airport,KLGA,2287.0
3873,Seattle Tacoma International Airport,KSEA,2243.0
3896,Newark Liberty International Airport,KEWR,2079.0
3886,George Bush Intercontinental Houston Airport,KIAH,2050.0
3880,Minneapolis–Saint Paul International Airport / Wold–Chamberlain Field,KMSP,1987.0
3910,Philadelphia International Airport,KPHL,1963.0
3948,Ronald Reagan Washington National Airport,KDCA,1938.0
3852,John F Kennedy International Airport,KJFK,1673.0
3923,Fort Lauderdale Hollywood International Airport,KFLL,1619.0
3928,San Diego International Airport,KSAN,1509.0
3904,Baltimore/Washington International Thurgood Marshall Airport,KBWI,1465.0
3866,Miami International Airport,KMIA,1422.0
3971,Washington Dulles International Airport,KIAD,1363.0
3970,Tampa International Airport,KTPA,1354.0
3925,Nashville International Airport,KBNA,1327.0
3933,Norman Y. Mineta San Jose International Airport,KSJC,1312.0
3935,Dallas Love Field,KDAL,1264.0
3946,Portland International Airport,KPDX,1235.0
3897,Detroit Metropolitan Wayne County Airport,KDTW,1226.0
3937,St Louis Lambert International Airport,KSTL,1219.0
3974,Chicago Midway International Airport,KMDW,1186.0
3972,Raleigh Durham International Airport,KRDU,1179.0
3851,Lester B. Pearson International Airport,CYYZ,1144.0
3978,Metropolitan Oakland International Airport,KOAK,1134.0
3940,John Wayne Airport-Orange County Airport,KSNA,1070.0
3955,Austin Bergstrom International Airport,KAUS,1052.0
3949,William P Hobby Airport,KHOU,977.0
3898,Cincinnati Northern Kentucky International Airport,KCVG,949.0
3926,Louisville Muhammad Ali International Airport,KSDF,938.0
3959,Sacramento International Airport,KSMF,933.0
3998,Bob Hope Airport,KBUR,810.0
3939,John Glenn Columbus International Airport,KCMH,789.0
3967,Cleveland Hopkins International Airport,KCLE,781.0
4007,Southwest Florida International Airport,KRSW,776.0
3989,Kansas City International Airport,KMCI,767.0
3954,San Antonio International Airport,KSAT,726.0
3964,Teterboro Airport,KTEB,703.0
4015,General Mitchell International Airport,KMKE,583.0
3895,Van Nuys Airport,KVNY,579.0
3960,Ontario International Airport,KONT,575.0
3966,Eppley Airfield,KOMA,545.0
3902,Ted Stevens Anchorage International Airport,PANC,545.0
3953,Long Beach Airport (Daugherty Field),KLGB,544.0
3867,London Heathrow Airport,EGLL,543.0
3996,Albuquerque International Sunport,KABQ,515.0
4011,Westchester County Airport,KHPN,504.0
4047,Boise Air Terminal/Gowen Field,KBOI,468.0
4043,Montreal / Pierre Elliott Trudeau International Airport,CYUL,465.0
4005,Norfolk International Airport,KORF,443.0
4003,Buffalo Niagara International Airport,KBUF,432.0
3999,Vancouver International Airport,CYVR,422.0
4004,Palm Springs International Airport,KPSP,412.0
4019,Sarasota Bradenton International Airport,KSRQ,403.0
3983,McGhee Tyson Airport,KTYS,403.0
3962,Scottsdale Airport,KSDL,367.0
4029,Daytona Beach International Airport,KDAB,358.0
4046,Gerald R. Ford International Airport,KGRR,351.0
4093,Tulsa International Airport,KTUL,349.0
4087,Frederick Douglass Greater Rochester International Airport,KROC,345.0
3990,Centennial Airport,KAPA,335.0
